fruit,category,image,relative_path,processed_path,mask_path,status
Apple,Unripe,Apple_Unripe_065.jpg,Apple/Unripe/Apple_Unripe_065.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_065.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_065_mask.png,ok
Apple,Unripe,Apple_Unripe_066.jpg,Apple/Unripe/Apple_Unripe_066.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_066.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_066_mask.png,ok
Apple,Unripe,Apple_Unripe_067.jpg,Apple/Unripe/Apple_Unripe_067.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_067.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_067_mask.png,ok
Apple,Unripe,Apple_Unripe_068.jpg,Apple/Unripe/Apple_Unripe_068.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_068.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_068_mask.png,ok
Apple,Unripe,Apple_Unripe_069.jpg,Apple/Unripe/Apple_Unripe_069.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_069.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_069_mask.png,ok
Apple,Unripe,Apple_Unripe_070.jpg,Apple/Unripe/Apple_Unripe_070.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_070.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_070_mask.png,ok
Apple,Unripe,Apple_Unripe_071.jpg,Apple/Unripe/Apple_Unripe_071.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_071.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_071_mask.png,ok
Apple,Unripe,Apple_Unripe_072.jpg,Apple/Unripe/Apple_Unripe_072.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_072.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_072_mask.png,ok
Apple,Unripe,Apple_Unripe_073.jpg,Apple/Unripe/Apple_Unripe_073.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_073.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_073_mask.png,ok
Apple,Unripe,Apple_Unripe_074.jpg,Apple/Unripe/Apple_Unripe_074.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_074.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_074_mask.png,ok
Apple,Unripe,Apple_Unripe_075.jpg,Apple/Unripe/Apple_Unripe_075.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_075.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_075_mask.png,ok
Apple,Unripe,Apple_Unripe_076.jpg,Apple/Unripe/Apple_Unripe_076.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_076.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_076_mask.png,ok
Apple,Unripe,Apple_Unripe_077.jpg,Apple/Unripe/Apple_Unripe_077.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_077.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_077_mask.png,ok
Apple,Unripe,Apple_Unripe_078.jpg,Apple/Unripe/Apple_Unripe_078.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_078.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_078_mask.png,ok
Apple,Unripe,Apple_Unripe_079.jpg,Apple/Unripe/Apple_Unripe_079.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_079.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_079_mask.png,ok
Apple,Unripe,Apple_Unripe_080.jpg,Apple/Unripe/Apple_Unripe_080.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_080.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_080_mask.png,ok
Apple,Unripe,Apple_Unripe_081.jpg,Apple/Unripe/Apple_Unripe_081.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_081.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_081_mask.png,ok
Apple,Unripe,Apple_Unripe_082.jpg,Apple/Unripe/Apple_Unripe_082.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_082.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_082_mask.png,ok
Apple,Unripe,Apple_Unripe_083.jpg,Apple/Unripe/Apple_Unripe_083.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_083.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_083_mask.png,ok
Apple,Unripe,Apple_Unripe_084.jpg,Apple/Unripe/Apple_Unripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_084.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_084_mask.png,ok
Apple,Unripe,Apple_Unripe_085.jpg,Apple/Unripe/Apple_Unripe_085.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_085.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_085_mask.png,ok
Apple,Unripe,Apple_Unripe_086.jpg,Apple/Unripe/Apple_Unripe_086.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_086.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_086_mask.png,ok
Apple,Unripe,Apple_Unripe_087.jpg,Apple/Unripe/Apple_Unripe_087.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_087.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_087_mask.png,ok
Apple,Unripe,Apple_Unripe_088.jpg,Apple/Unripe/Apple_Unripe_088.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_088.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_088_mask.png,ok
Apple,Unripe,Apple_Unripe_089.jpg,Apple/Unripe/Apple_Unripe_089.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_089.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_089_mask.png,ok
Apple,Unripe,Apple_Unripe_090.jpg,Apple/Unripe/Apple_Unripe_090.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_090.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_090_mask.png,ok
Apple,Unripe,Apple_Unripe_091.jpg,Apple/Unripe/Apple_Unripe_091.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_091.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_091_mask.png,ok
Apple,Unripe,Apple_Unripe_092.jpg,Apple/Unripe/Apple_Unripe_092.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_092.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_092_mask.png,ok
Apple,Unripe,Apple_Unripe_093.jpg,Apple/Unripe/Apple_Unripe_093.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_093.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_093_mask.png,ok
Apple,Unripe,Apple_Unripe_094.jpg,Apple/Unripe/Apple_Unripe_094.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_094.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_094_mask.png,ok
Apple,Unripe,Apple_Unripe_095.jpg,Apple/Unripe/Apple_Unripe_095.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_095.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_095_mask.png,ok
Apple,Unripe,Apple_Unripe_096.jpg,Apple/Unripe/Apple_Unripe_096.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_096.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_096_mask.png,ok
Apple,Unripe,Apple_Unripe_097.jpg,Apple/Unripe/Apple_Unripe_097.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_097.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_097_mask.png,ok
Apple,Unripe,Apple_Unripe_098.jpg,Apple/Unripe/Apple_Unripe_098.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_098.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_098_mask.png,ok
Apple,Unripe,Apple_Unripe_099.jpg,Apple/Unripe/Apple_Unripe_099.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_099.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_099_mask.png,ok
Apple,Unripe,Apple_Unripe_100.jpg,Apple/Unripe/Apple_Unripe_100.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_100.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Unripe\Apple_Unripe_100_mask.png,ok
Banana,Overripe,Banana_Overripe_001.jpg,Banana/Overripe/Banana_Overripe_001.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_001.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_001_mask.png,ok
Banana,Overripe,Banana_Overripe_002.jpg,Banana/Overripe/Banana_Overripe_002.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_002.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_002_mask.png,ok
Banana,Overripe,Banana_Overripe_003.jpg,Banana/Overripe/Banana_Overripe_003.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_003.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_003_mask.png,ok
Banana,Overripe,Banana_Overripe_004.jpg,Banana/Overripe/Banana_Overripe_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_004_mask.png,ok
Banana,Overripe,Banana_Overripe_005.jpg,Banana/Overripe/Banana_Overripe_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_005_mask.png,ok
Banana,Overripe,Banana_Overripe_006.jpg,Banana/Overripe/Banana_Overripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_006_mask.png,ok
Banana,Overripe,Banana_Overripe_007.jpg,Banana/Overripe/Banana_Overripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_007_mask.png,ok
Banana,Overripe,Banana_Overripe_008.jpg,Banana/Overripe/Banana_Overripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_008_mask.png,ok
Banana,Overripe,Banana_Overripe_009.jpg,Banana/Overripe/Banana_Overripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_009_mask.png,ok
Banana,Overripe,Banana_Overripe_010.jpg,Banana/Overripe/Banana_Overripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_010_mask.png,ok
Banana,Overripe,Banana_Overripe_011.jpg,Banana/Overripe/Banana_Overripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_011_mask.png,ok
Banana,Overripe,Banana_Overripe_012.jpg,Banana/Overripe/Banana_Overripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_012_mask.png,ok
Banana,Overripe,Banana_Overripe_013.jpg,Banana/Overripe/Banana_Overripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_013_mask.png,ok
Banana,Overripe,Banana_Overripe_014.jpg,Banana/Overripe/Banana_Overripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_014_mask.png,ok
Banana,Overripe,Banana_Overripe_015.jpg,Banana/Overripe/Banana_Overripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_015_mask.png,ok
Banana,Overripe,Banana_Overripe_016.jpg,Banana/Overripe/Banana_Overripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_016_mask.png,ok
Banana,Overripe,Banana_Overripe_017.jpg,Banana/Overripe/Banana_Overripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_017_mask.png,ok
Banana,Overripe,Banana_Overripe_018.jpg,Banana/Overripe/Banana_Overripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_018_mask.png,ok
Banana,Overripe,Banana_Overripe_019.jpg,Banana/Overripe/Banana_Overripe_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_019_mask.png,ok
Banana,Overripe,Banana_Overripe_020.jpg,Banana/Overripe/Banana_Overripe_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_020_mask.png,ok
Banana,Overripe,Banana_Overripe_021.jpg,Banana/Overripe/Banana_Overripe_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_021_mask.png,ok
Banana,Overripe,Banana_Overripe_022.jpg,Banana/Overripe/Banana_Overripe_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_022_mask.png,ok
Banana,Overripe,Banana_Overripe_023.jpg,Banana/Overripe/Banana_Overripe_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_023_mask.png,ok
Banana,Overripe,Banana_Overripe_024.jpg,Banana/Overripe/Banana_Overripe_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_024_mask.png,ok
Banana,Overripe,Banana_Overripe_025.jpg,Banana/Overripe/Banana_Overripe_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_025_mask.png,ok
Banana,Overripe,Banana_Overripe_026.jpg,Banana/Overripe/Banana_Overripe_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_026_mask.png,ok
Banana,Overripe,Banana_Overripe_027.jpg,Banana/Overripe/Banana_Overripe_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_027_mask.png,ok
Banana,Overripe,Banana_Overripe_028.jpg,Banana/Overripe/Banana_Overripe_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_028_mask.png,ok
Banana,Overripe,Banana_Overripe_029.jpg,Banana/Overripe/Banana_Overripe_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_029_mask.png,ok
Banana,Overripe,Banana_Overripe_030.jpg,Banana/Overripe/Banana_Overripe_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_030_mask.png,ok
Banana,Overripe,Banana_Overripe_031.jpg,Banana/Overripe/Banana_Overripe_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_031_mask.png,ok
Banana,Overripe,Banana_Overripe_032.jpg,Banana/Overripe/Banana_Overripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_032_mask.png,ok
Banana,Overripe,Banana_Overripe_033.jpg,Banana/Overripe/Banana_Overripe_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_033_mask.png,ok
Banana,Overripe,Banana_Overripe_034.jpg,Banana/Overripe/Banana_Overripe_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Overripe\Banana_Overripe_034_mask.png,ok
