fruit,category,image,relative_path,processed_path,mask_path,roi_pixels,roi_area_ratio,roi_bbox_width_ratio,roi_bbox_height_ratio,roi_largest_component_fraction,roi_adaptive_min_ratio,roi_valid_for_demo,roi_quality_reason
Apple,Ripe,Apple_Ripe_092.jpg,Apple/Ripe/Apple_Ripe_092.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_092.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_092_mask.png,156400,0.43444444444444447,0.8966666666666666,0.84,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_093.jpg,Apple/Ripe/Apple_Ripe_093.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_093.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_093_mask.png,214260,0.5951666666666666,0.9,0.8433333333333334,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_094.jpg,Apple/Ripe/Apple_Ripe_094.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_094.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_094_mask.png,258420,0.7178333333333333,0.9,0.8966666666666666,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_095.jpg,Apple/Ripe/Apple_Ripe_095.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_095.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_095_mask.png,76832,0.21342222222222224,0.5633333333333334,0.4766666666666667,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_096.jpg,Apple/Ripe/Apple_Ripe_096.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_096.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_096_mask.png,38752,0.10764444444444445,0.43,0.32,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_097.jpg,Apple/Ripe/Apple_Ripe_097.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_097.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_097_mask.png,119140,0.33094444444444443,0.6466666666666666,0.6433333333333333,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_098.jpg,Apple/Ripe/Apple_Ripe_098.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_098.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_098_mask.png,75412,0.2094777777777778,0.7,0.4066666666666667,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_099.jpg,Apple/Ripe/Apple_Ripe_099.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_099.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_099_mask.png,90856,0.25237777777777776,0.6966666666666667,0.7,1.0,0.08389333333333333,True,ok
Apple,Ripe,Apple_Ripe_100.jpg,Apple/Ripe/Apple_Ripe_100.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_100.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Ripe\Apple_Ripe_100_mask.png,148452,0.41236666666666666,0.72,0.82,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_001.jpg,Apple/Rotten/Apple_Rotten_001.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_001.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_001_mask.png,103228,0.28674444444444447,0.6333333333333333,0.6966666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_002.jpg,Apple/Rotten/Apple_Rotten_002.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_002.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_002_mask.png,164948,0.45818888888888887,0.7633333333333333,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_003.jpg,Apple/Rotten/Apple_Rotten_003.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_003.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_003_mask.png,60000,0.16666666666666666,0.3433333333333333,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_004.jpg,Apple/Rotten/Apple_Rotten_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_004.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_004_mask.png,157728,0.4381333333333333,0.71,0.86,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_005.jpg,Apple/Rotten/Apple_Rotten_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_005.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_005_mask.png,71620,0.19894444444444445,0.6533333333333333,0.5533333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_006.jpg,Apple/Rotten/Apple_Rotten_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_006.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_006_mask.png,93884,0.2607888888888889,0.43333333333333335,0.8833333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_007.jpg,Apple/Rotten/Apple_Rotten_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_007.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_007_mask.png,222248,0.6173555555555555,0.9,0.8433333333333334,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_008.jpg,Apple/Rotten/Apple_Rotten_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_008.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_008_mask.png,163976,0.4554888888888889,0.7033333333333334,0.84,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_009.jpg,Apple/Rotten/Apple_Rotten_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_009.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_009_mask.png,57240,0.159,0.3566666666666667,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_010.jpg,Apple/Rotten/Apple_Rotten_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_010.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_010_mask.png,89708,0.24918888888888888,0.6433333333333333,0.5066666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_011.jpg,Apple/Rotten/Apple_Rotten_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_011.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_011_mask.png,196400,0.5455555555555556,0.89,0.7833333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_012.jpg,Apple/Rotten/Apple_Rotten_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_012.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_012_mask.png,118052,0.3279222222222222,0.7366666666666667,0.6366666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_013.jpg,Apple/Rotten/Apple_Rotten_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_013.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_013_mask.png,186760,0.5187777777777778,0.7933333333333333,0.8366666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_014.jpg,Apple/Rotten/Apple_Rotten_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_014.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_014_mask.png,214024,0.5945111111111111,0.89,0.8733333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_015.jpg,Apple/Rotten/Apple_Rotten_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_015.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_015_mask.png,113060,0.31405555555555553,0.75,0.5966666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_016.jpg,Apple/Rotten/Apple_Rotten_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_016.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_016_mask.png,231364,0.6426777777777778,0.8866666666666667,0.8866666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_017.jpg,Apple/Rotten/Apple_Rotten_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_017.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_017_mask.png,90544,0.25151111111111113,0.49333333333333335,0.8233333333333334,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_018.jpg,Apple/Rotten/Apple_Rotten_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_018.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_018_mask.png,58240,0.16177777777777777,0.3566666666666667,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_019.jpg,Apple/Rotten/Apple_Rotten_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_019.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_019_mask.png,175900,0.4886111111111111,0.82,0.82,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_020.jpg,Apple/Rotten/Apple_Rotten_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_020.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_020_mask.png,160160,0.4448888888888889,0.72,0.7966666666666666,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_021.jpg,Apple/Rotten/Apple_Rotten_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_021.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_021_mask.png,73680,0.20466666666666666,0.39,0.82,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_022.jpg,Apple/Rotten/Apple_Rotten_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_022.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_022_mask.png,56608,0.15724444444444444,0.36,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_023.jpg,Apple/Rotten/Apple_Rotten_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_023.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_023_mask.png,108888,0.30246666666666666,0.4866666666666667,0.8933333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_024.jpg,Apple/Rotten/Apple_Rotten_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_024.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_024_mask.png,55796,0.1549888888888889,0.36,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_025.jpg,Apple/Rotten/Apple_Rotten_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_025.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_025_mask.png,76312,0.21197777777777776,0.6433333333333333,0.6466666666666666,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_026.jpg,Apple/Rotten/Apple_Rotten_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_026.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_026_mask.png,162204,0.45056666666666667,0.6166666666666667,0.9,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_027.jpg,Apple/Rotten/Apple_Rotten_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_027.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_027_mask.png,139856,0.3884888888888889,0.73,0.7766666666666666,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_028.jpg,Apple/Rotten/Apple_Rotten_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_028.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_028_mask.png,114320,0.31755555555555554,0.74,0.6366666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_029.jpg,Apple/Rotten/Apple_Rotten_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_029.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_029_mask.png,84996,0.2361,0.3933333333333333,0.82,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_030.jpg,Apple/Rotten/Apple_Rotten_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_030.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_030_mask.png,115384,0.32051111111111114,0.6533333333333333,0.5966666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_031.jpg,Apple/Rotten/Apple_Rotten_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_031.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_031_mask.png,199972,0.5554777777777777,0.7633333333333333,0.9,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_032.jpg,Apple/Rotten/Apple_Rotten_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_032.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_032_mask.png,139816,0.38837777777777777,0.7233333333333334,0.8933333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_033.jpg,Apple/Rotten/Apple_Rotten_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_033.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_033_mask.png,67412,0.18725555555555556,0.6366666666666667,0.41,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_034.jpg,Apple/Rotten/Apple_Rotten_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_034.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_034_mask.png,166092,0.46136666666666665,0.7133333333333334,0.8733333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_035.jpg,Apple/Rotten/Apple_Rotten_035.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_035.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_035_mask.png,71732,0.19925555555555555,0.5633333333333334,0.55,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_036.jpg,Apple/Rotten/Apple_Rotten_036.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_036.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_036_mask.png,155872,0.4329777777777778,0.8766666666666667,0.6866666666666666,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_037.jpg,Apple/Rotten/Apple_Rotten_037.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_037.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_037_mask.png,131516,0.3653222222222222,0.79,0.6366666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_038.jpg,Apple/Rotten/Apple_Rotten_038.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_038.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_038_mask.png,185996,0.5166555555555555,0.7933333333333333,0.8666666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_039.jpg,Apple/Rotten/Apple_Rotten_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_039_mask.png,200768,0.5576888888888889,0.8366666666666667,0.86,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_040.jpg,Apple/Rotten/Apple_Rotten_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_040_mask.png,112256,0.3118222222222222,0.7333333333333333,0.5266666666666666,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_041.jpg,Apple/Rotten/Apple_Rotten_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_041_mask.png,134112,0.3725333333333333,0.7233333333333334,0.6533333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_042.jpg,Apple/Rotten/Apple_Rotten_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_042_mask.png,109196,0.3033222222222222,0.7166666666666667,0.5666666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_043.jpg,Apple/Rotten/Apple_Rotten_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_043_mask.png,181108,0.5030777777777777,0.88,0.67,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_044.jpg,Apple/Rotten/Apple_Rotten_044.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_044.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_044_mask.png,86836,0.2412111111111111,0.4,0.82,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_045.jpg,Apple/Rotten/Apple_Rotten_045.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_045.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_045_mask.png,57228,0.15896666666666667,0.36,0.7566666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_046.jpg,Apple/Rotten/Apple_Rotten_046.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_046.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_046_mask.png,107608,0.2989111111111111,0.5166666666666667,0.8933333333333333,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_047.jpg,Apple/Rotten/Apple_Rotten_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_047_mask.png,65884,0.18301111111111112,0.5333333333333333,0.4866666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_048.jpg,Apple/Rotten/Apple_Rotten_048.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_048.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_048_mask.png,95312,0.2647555555555556,0.4533333333333333,0.8866666666666667,1.0,0.08389333333333333,True,ok
Apple,Rotten,Apple_Rotten_049.jpg,Apple/Rotten/Apple_Rotten_049.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_049.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Apple\Rotten\Apple_Rotten_049_mask.png,181368,0.5038,0.8166666666666667,0.82,1.0,0.08389333333333333,True,ok
