fruit,category,image,relative_path,processed_path,mask_path,glcm_contrast_mean,glcm_contrast_dir_std,glcm_dissimilarity_mean,glcm_dissimilarity_dir_std,glcm_homogeneity_mean,glcm_homogeneity_dir_std,glcm_energy_mean,glcm_energy_dir_std,glcm_correlation_mean,glcm_correlation_dir_std,glcm_asm_mean,glcm_asm_dir_std,glcm_entropy_mean,glcm_entropy_dir_std,glcm_variance_mean,glcm_variance_dir_std
Banana,Unripe,Banana_Unripe_039.jpg,Banana/Unripe/Banana_Unripe_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_039.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_039_mask.png,0.87999611028232,0.26817735704955015,0.3512518502154494,0.060564670489082977,0.8581605107522252,0.018276779433523807,0.18637956128295077,0.003946560509477266,0.9900914674674545,0.0030195961225533774,0.03475291620388017,0.0014752573221253438,5.6949210999452955,0.1257776345255594,44.406725563722844,0.013448624071558264
Banana,Unripe,Banana_Unripe_040.jpg,Banana/Unripe/Banana_Unripe_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_040.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_040_mask.png,0.7289406854146341,0.22170581911043946,0.3985996921477918,0.07317337120911312,0.8302145713335353,0.023885351617977533,0.20796081621292928,0.005562996897880798,0.9886057937011292,0.0034599417788562783,0.04327864801443358,0.0022923839383738247,5.566213394264767,0.15165780188584824,31.98252678962767,0.0193326698975851
Banana,Unripe,Banana_Unripe_041.jpg,Banana/Unripe/Banana_Unripe_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_041.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_041_mask.png,0.6074777615619973,0.14604733901525366,0.33027317855550037,0.04884265468071962,0.8569610752961254,0.017355931742774514,0.2256686916505616,0.00675115678247731,0.9776446436138005,0.0054204700285572106,0.05097193650917784,0.003027755777354269,5.051332251285915,0.11394771638949336,13.59412131662634,0.03131621987639777
Banana,Unripe,Banana_Unripe_042.jpg,Banana/Unripe/Banana_Unripe_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_042.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_042_mask.png,0.24848076452339105,0.09407139933760181,0.16460337854810844,0.04973633880117907,0.9250706994103415,0.021002817711350135,0.2614011875798672,0.006960177926827074,0.9955302083901646,0.001693193309391149,0.06837902494493801,0.003691151970306641,4.687981120151258,0.17111752640903732,27.800813240368505,0.014515850237824077
Banana,Unripe,Banana_Unripe_043.jpg,Banana/Unripe/Banana_Unripe_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_043.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_043_mask.png,0.4481659969698535,0.11089257231074408,0.2772485314404926,0.044646729673859555,0.8766898576955953,0.01660841138463469,0.21673510783664388,0.004243716300063743,0.9933768929497245,0.0016365397452172083,0.04699211609699707,0.0018376935913119521,5.281376831093659,0.11039130891546817,33.830564799400946,0.013357038915605777
Banana,Unripe,Banana_Unripe_044.jpg,Banana/Unripe/Banana_Unripe_044.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_044.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_044_mask.png,0.7005827259925841,0.24941024102969617,0.313529030466585,0.07231099689237568,0.8705839534663184,0.02461997753475032,0.18814537010876023,0.008234440814495115,0.9864086091553899,0.004841234093862841,0.03546648630888978,0.0031460792878914086,5.512465956040407,0.18029755048364784,25.77615913992546,0.009722300021569803
Banana,Unripe,Banana_Unripe_045.jpg,Banana/Unripe/Banana_Unripe_045.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_045.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_045_mask.png,0.17506097902552722,0.043326912798789634,0.10632414225827704,0.017986732461291743,0.9526854893912331,0.006991565167473356,0.38660168561667335,0.0026849201530330393,0.9935465220154479,0.0015970602204727548,0.14946807211788132,0.0020758115270960273,3.6309755488078093,0.059829652885242605,13.563344614353984,0.009770457648409954
Banana,Unripe,Banana_Unripe_046.jpg,Banana/Unripe/Banana_Unripe_046.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_046.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_046_mask.png,0.16510486316047907,0.03487342901893998,0.1490882242045671,0.026840579736898632,0.9270513090268583,0.012633524668044878,0.23656936183757737,0.00375349900264166,0.9974949351080677,0.0005279677684331894,0.05597915171500146,0.0017760024168029587,4.8874456798191055,0.09127616056952347,32.950813825680804,0.018068072426582617
Banana,Unripe,Banana_Unripe_047.jpg,Banana/Unripe/Banana_Unripe_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_047.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_047_mask.png,0.29275843337469387,0.0916479862855793,0.19498119614676493,0.042205221083139344,0.9110341147374033,0.017032556113827393,0.23733101288654887,0.0059840779755222714,0.9928075738144939,0.0022508447341870385,0.05636181886697236,0.0028651613327249454,4.924465344897713,0.1360314667993034,20.350793893225827,0.006602257571517209
Banana,Unripe,Banana_Unripe_048.jpg,Banana/Unripe/Banana_Unripe_048.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_048.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_048_mask.png,0.2942069164816511,0.08685100720304331,0.18790877115829357,0.03807014770849711,0.915571612304229,0.01480403986811832,0.2696930236607595,0.005185257159274718,0.9911243298277544,0.0026242932221996426,0.07276121390309076,0.0028060258723124018,4.6642823002197,0.1156806352996932,16.576923117183632,0.010823791394524468
Banana,Unripe,Banana_Unripe_049.jpg,Banana/Unripe/Banana_Unripe_049.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_049.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_049_mask.png,0.2556192608340606,0.07179219487770507,0.19387225702937794,0.041247154539671274,0.908652085273562,0.017915985138584056,0.23592587510534194,0.006792892003748048,0.9937782908028614,0.0017499358441897368,0.05570716192599599,0.003235681086846314,4.868089258360257,0.13699522509814197,20.54561619966843,0.01141742916291797
Banana,Unripe,Banana_Unripe_050.jpg,Banana/Unripe/Banana_Unripe_050.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_050.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_050_mask.png,0.47013688863760983,0.14035949771522027,0.26789281690879896,0.05144038220310167,0.8839663314606918,0.0183011631431042,0.2691407068465754,0.005481314787936812,0.9920032669670726,0.0023836580873636726,0.07246676489367868,0.002963935850756388,4.989869698127903,0.13022112365105964,29.3913919402532,0.016925566366595566
Banana,Unripe,Banana_Unripe_051.jpg,Banana/Unripe/Banana_Unripe_051.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_051.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_051_mask.png,0.5185676982390789,0.12918260262332648,0.2927563687709872,0.04728401156656399,0.8725215681836409,0.017103966488165236,0.23742333523929499,0.005809374908217308,0.9869117795950935,0.003259317166236129,0.056403588952974856,0.0027535459972323354,5.044857591168347,0.11937333446609742,19.810025498320023,0.002832741827053913
Banana,Unripe,Banana_Unripe_052.jpg,Banana/Unripe/Banana_Unripe_052.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_052.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_052_mask.png,1.1804906057178575,0.49198151177476024,0.5447055073951292,0.1531617765420733,0.7806695546977811,0.04885517375417596,0.17142513330312653,0.014053889422240663,0.9776195257568583,0.009317391722452049,0.029584088135887265,0.004982767489926777,5.853234930312533,0.2999530329501042,26.36219933241878,0.029776005941331125
Banana,Unripe,Banana_Unripe_053.jpg,Banana/Unripe/Banana_Unripe_053.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_053.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_053_mask.png,0.4165752643498067,0.11253975124403995,0.21616544585344838,0.03925515976715786,0.9079614435974886,0.014297389342222527,0.23716448371875548,0.003957682690569865,0.9921743134382036,0.002112414419796156,0.05626265558986306,0.0018826516413774416,4.98726542128642,0.10483572399110276,26.614164288454543,0.01278017334725608
Banana,Unripe,Banana_Unripe_054.jpg,Banana/Unripe/Banana_Unripe_054.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_054.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_054_mask.png,0.5188411901091756,0.12253943450278883,0.31227614333965115,0.048804495831473525,0.8617880882211038,0.01863646119946114,0.23124528124700666,0.007381926148582217,0.9814045984400577,0.004409260465712033,0.053528872932670335,0.003367453918302959,4.973115885279602,0.1203538895325603,13.953962903209428,0.013540540855654322
Banana,Unripe,Banana_Unripe_055.jpg,Banana/Unripe/Banana_Unripe_055.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_055.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_055_mask.png,0.2336812104377567,0.07052730984789238,0.13328275276179052,0.027597807610404736,0.9416090048079515,0.010594198862573706,0.31824928210677184,0.003792393907101953,0.9922364871658321,0.0023525962715213507,0.10129698781302227,0.002414678698340954,4.156076027846597,0.08887465124854833,15.059259712118905,0.03534892631222176
Banana,Unripe,Banana_Unripe_056.jpg,Banana/Unripe/Banana_Unripe_056.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_056.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_056_mask.png,0.29377173422562214,0.07644674244145477,0.18595368345162602,0.033564483801547265,0.9157042607993767,0.013430098766432986,0.2643263362689142,0.003415529179535802,0.9941506102665446,0.001523108221301547,0.06988007788492337,0.0018016178987956943,4.7298719180788735,0.09745722596773387,25.112747285379392,0.0140728165539644
Banana,Unripe,Banana_Unripe_057.jpg,Banana/Unripe/Banana_Unripe_057.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_057.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_057_mask.png,0.2850786568411683,0.11485672983775982,0.1934692717886788,0.06458565510349679,0.9117912790023086,0.02764718183722447,0.23377781361118433,0.01154849516194383,0.9903490451516938,0.003886928140672902,0.05478543387733108,0.005549359401201999,4.767146633656779,0.2278175144572274,14.766901875537158,0.009137639754387404
Banana,Unripe,Banana_Unripe_058.jpg,Banana/Unripe/Banana_Unripe_058.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_058.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_058_mask.png,0.27550861279489636,0.06714921837894611,0.20079111737035665,0.035706291171893126,0.9065429137084305,0.01509472999610175,0.2392214737381549,0.0037838332485933307,0.9959408888108883,0.0009877138628578408,0.05724123089150789,0.001810958841501617,5.071681895369684,0.10792174890392724,33.933630778107066,0.01443866094186789
Banana,Unripe,Banana_Unripe_059.jpg,Banana/Unripe/Banana_Unripe_059.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_059.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_059_mask.png,0.12828161710869057,0.030102478662147984,0.10681487406870736,0.019633431900082248,0.9486304137926311,0.008871379489989995,0.3131816684397256,0.0031590803907831314,0.9965165235617299,0.0008175406717526432,0.09809273723560566,0.0019805973082487626,4.13365551201517,0.07324899245967892,18.41287460536459,0.008664668122847366
Banana,Unripe,Banana_Unripe_060.jpg,Banana/Unripe/Banana_Unripe_060.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_060.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_060_mask.png,0.31453828867512384,0.07493175441840019,0.21464921553027483,0.035427894975958295,0.9017105048601685,0.014213493290270175,0.20584222663543889,0.004177338445391559,0.9953203085196238,0.0011130269458230967,0.04238847242272274,0.001720173719479809,5.236106416737151,0.10356013186519133,33.60346882961106,0.015444230074517801
Banana,Unripe,Banana_Unripe_061.jpg,Banana/Unripe/Banana_Unripe_061.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_061.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_061_mask.png,0.37287203034315725,0.09286901568873258,0.24391218123362968,0.0408138246945418,0.8895535165897854,0.015847162790444343,0.22642369872776208,0.004201111790714169,0.9935893757448491,0.0015950497530370232,0.05128534068583844,0.0018962472054929133,5.038222245154753,0.10666885254918233,29.080754278607806,0.011120740692302965
Banana,Unripe,Banana_Unripe_062.jpg,Banana/Unripe/Banana_Unripe_062.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_062.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_062_mask.png,0.36312281574914806,0.08787068834653826,0.24598841494696655,0.04187786500594939,0.8874798321557263,0.0169169247808795,0.23265216609181724,0.006110043539884529,0.9899867467105993,0.0024244540809215845,0.0541643630192738,0.002837794819174849,4.9048158370709,0.11763048904746996,18.13274842410428,0.0035063946311967215
Banana,Unripe,Banana_Unripe_063.jpg,Banana/Unripe/Banana_Unripe_063.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_063.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_063_mask.png,0.31760507150024075,0.07720192465867505,0.21331658229172726,0.035726231002622455,0.9024879384802784,0.014354039471983404,0.24174316540684326,0.0033861566932966566,0.9950260406967054,0.001208443129454617,0.05845122407807194,0.0016371682783490886,5.041224060993368,0.10131085716058592,31.925943469332893,0.008588179858398586
Banana,Unripe,Banana_Unripe_064.jpg,Banana/Unripe/Banana_Unripe_064.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_064.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_064_mask.png,0.8778116578108588,0.2578108315098905,0.3532378865331231,0.06439692969607459,0.8611738159450179,0.019533525808493633,0.21383686281539419,0.0067951280159819025,0.9755181039500509,0.0072154141145231755,0.04577237766348329,0.0028551591317670768,5.315150589622581,0.13505405420112285,17.93227761894196,0.017140920324565247
Banana,Unripe,Banana_Unripe_065.jpg,Banana/Unripe/Banana_Unripe_065.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_065.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_065_mask.png,0.3396934334577559,0.10799424380873505,0.2317305906630069,0.04980472841603667,0.8936650670251662,0.020014866822484236,0.208249626290843,0.006219214409772422,0.9936186033492758,0.002028142085660102,0.043406585478150496,0.002610865170896163,5.268374737538468,0.15124581402489734,26.615522612527116,0.008963887331757386
Banana,Unripe,Banana_Unripe_066.jpg,Banana/Unripe/Banana_Unripe_066.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_066.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_066_mask.png,0.26224691333011585,0.059683683451385014,0.189718306933916,0.03056345431853454,0.911614507427501,0.012695080818631839,0.24432496914022986,0.004132233387823615,0.9948903687687148,0.0011606030265535004,0.05971176589814571,0.0020072367156774443,4.834533045659478,0.09407004289101288,25.659303058927595,0.012440385209138082
Banana,Unripe,Banana_Unripe_067.jpg,Banana/Unripe/Banana_Unripe_067.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_067.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_067_mask.png,0.1482868924358918,0.035877364367297396,0.1009067227285807,0.017542059279578477,0.9536735916818393,0.0072618409836948,0.3964875901025011,0.0029035616315282527,0.9939194337303605,0.001469237959186178,0.15721083977543704,0.002306112973453442,3.593963209758628,0.06300796977136444,12.192545450696551,0.006078941608175902
Banana,Unripe,Banana_Unripe_068.jpg,Banana/Unripe/Banana_Unripe_068.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_068.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_068_mask.png,0.8774516748336157,0.258471542120198,0.4307553979210771,0.07599424168401682,0.8220130713891379,0.023589511767962926,0.17622311490941883,0.005789525790180256,0.9879147408463893,0.003553955985826665,0.03108810483725339,0.0020301567044478616,5.85559959248256,0.1537598124087886,36.296721808800996,0.0219732685180457
Banana,Unripe,Banana_Unripe_069.jpg,Banana/Unripe/Banana_Unripe_069.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_069.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_069_mask.png,0.27153867290415923,0.07300937709502398,0.2108484810528615,0.04315872903052956,0.900399220661259,0.018747726841491275,0.2452884752243447,0.0060778053557794046,0.9939293647341816,0.001637273375975026,0.060203375795826714,0.002985122696610845,4.973347678363004,0.1298784650661623,22.37057028123229,0.022213963311797362
Banana,Unripe,Banana_Unripe_070.jpg,Banana/Unripe/Banana_Unripe_070.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_070.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_070_mask.png,1.3324832599913332,0.6200023447831748,0.4909877826925457,0.18118857030057303,0.8152872177416266,0.059558183950263924,0.16827224022628243,0.019574150099935073,0.9723532710978923,0.01286628168909953,0.02869869418290649,0.007027224402432126,5.840090363846263,0.41647043991066307,24.100812223087885,0.009649564496801271
Banana,Unripe,Banana_Unripe_071.jpg,Banana/Unripe/Banana_Unripe_071.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_071.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_071_mask.png,0.23335983612606692,0.05902281126074268,0.15988103083732602,0.027766213730190285,0.926697267537403,0.011076103725933178,0.25987173726918755,0.003167283828011648,0.9957196480982011,0.0010806007992358866,0.06754335151815283,0.001641314349984852,4.7316381770735285,0.0885053425528385,27.25610153570945,0.014867950269872891
Banana,Unripe,Banana_Unripe_072.jpg,Banana/Unripe/Banana_Unripe_072.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_072.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_072_mask.png,0.1595859324661887,0.05300029584491188,0.12733163842385425,0.03478095490859527,0.9390323919237703,0.015878899209926568,0.2743482914424238,0.007654319263646018,0.9915842706028675,0.002807819681533728,0.07532557362076692,0.004257793408237035,4.301271122368492,0.13826043084468762,9.48965685091164,0.027941265923801258
Banana,Unripe,Banana_Unripe_073.jpg,Banana/Unripe/Banana_Unripe_073.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_073.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_073_mask.png,0.33555086121683636,0.08358603638885674,0.2349598598757482,0.039819614580540216,0.8913885700002879,0.016216532165175917,0.19380305290039423,0.00517898212399633,0.9942634740532412,0.00143419606643385,0.03758644516935369,0.002007103806291822,5.381182056176799,0.11739766771287977,29.253953192322577,0.03228014197103707
Banana,Unripe,Banana_Unripe_074.jpg,Banana/Unripe/Banana_Unripe_074.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_074.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_074_mask.png,0.6107028367942153,0.17282424305128152,0.2866146311465267,0.053148644118480075,0.8808822118481073,0.018563168265527275,0.23188885561560432,0.006608324659139618,0.9835741276910919,0.004671697557841611,0.05381611131351519,0.003086497482486294,5.000733481567054,0.13335091240975822,18.597828734548518,0.029950815266232604
Banana,Unripe,Banana_Unripe_075.jpg,Banana/Unripe/Banana_Unripe_075.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_075.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_075_mask.png,0.19262859768123075,0.04851341414894267,0.11932519369755139,0.020636481932578627,0.9464494066053882,0.008122116365051585,0.37511248978066614,0.0030824528008232656,0.9938110624120391,0.0015570566045477292,0.14071888150471967,0.002316616399136747,3.8372566652119473,0.06938396646824929,15.561289151673366,0.006082445197296164
Banana,Unripe,Banana_Unripe_076.jpg,Banana/Unripe/Banana_Unripe_076.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_076.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_076_mask.png,0.14994600465354235,0.032703578508199,0.12951763735876357,0.022833917206853026,0.9372375116845464,0.010456646799573904,0.2537186001923584,0.0037619280430278386,0.9971354274690429,0.0006251609663986106,0.06438728018617074,0.0019056046877867232,4.644074356992398,0.08370333350554456,26.172830890449518,0.025001095579626344
Banana,Unripe,Banana_Unripe_077.jpg,Banana/Unripe/Banana_Unripe_077.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_077.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_077_mask.png,0.19284483155154597,0.06944775968602632,0.15000843785382312,0.045134227972197474,0.9291218032896225,0.02024932019203878,0.2316280131823721,0.008108962045378212,0.994819145520973,0.0018652579818811145,0.05371729175626653,0.00382010313278215,4.7434358464511455,0.1685774898349883,18.611082540315227,0.005959153230412285
Banana,Unripe,Banana_Unripe_078.jpg,Banana/Unripe/Banana_Unripe_078.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_078.jpg,C:\Users\HP\OneDrive\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Unripe\Banana_Unripe_078_mask.png,0.4662055668528886,0.11539227004125223,0.28875069201254394,0.046785878092196705,0.8701162384640204,0.018107781814614678,0.20062764746981263,0.006057494852314393,0.9899720584503606,0.0024863967440887187,0.04028814617315722,0.0024283153891684374,5.340770274284713,0.12408227824699336,23.248009709367132,0.01468440605897281
