fruit,category,image,relative_path,processed_path,mask_path,shape_area,shape_perimeter,shape_aspect_ratio,shape_circularity,shape_extent,shape_solidity,shape_equivalent_diameter
Banana,Rotten,Banana_Rotten_007.jpg,Banana/Rotten/Banana_Rotten_007.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_007.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_007_mask.png,212472.5,1923.2619735002518,0.8973384030418251,0.721831287092745,0.8558053264161887,0.951950519048195,520.123436473249
Banana,Rotten,Banana_Rotten_008.jpg,Banana/Rotten/Banana_Rotten_008.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_008.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_008_mask.png,174442.0,1901.955405473709,1.1875,0.6059827496185054,0.7319162862513426,0.9207957898515152,471.28171263342193
Banana,Rotten,Banana_Rotten_009.jpg,Banana/Rotten/Banana_Rotten_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_009_mask.png,226726.5,1995.144223332405,0.9772727272727273,0.7157536274267081,0.8321826550387597,0.9473186119873817,537.2868373963732
Banana,Rotten,Banana_Rotten_010.jpg,Banana/Rotten/Banana_Rotten_010.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_010.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_010_mask.png,67602.0,1700.0630509853363,1.2401960784313726,0.2939269117670073,0.3274529179260637,0.647956983063519,293.3829233326072
Banana,Rotten,Banana_Rotten_011.jpg,Banana/Rotten/Banana_Rotten_011.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_011.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_011_mask.png,179409.0,1761.5391039848328,0.8353909465020576,0.7265567011328792,0.9092470960287052,0.9766572126926406,477.9441740218106
Banana,Rotten,Banana_Rotten_012.jpg,Banana/Rotten/Banana_Rotten_012.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_012.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_012_mask.png,121386.0,1873.8376553058624,1.0176991150442478,0.4344247306722936,0.5838110811850712,0.7861634812795089,393.1328724200286
Banana,Rotten,Banana_Rotten_013.jpg,Banana/Rotten/Banana_Rotten_013.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_013.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_013_mask.png,126058.5,1780.8498479127884,1.0726495726495726,0.49949068330044116,0.5365652773521299,0.89920393183488,400.62784120677077
Banana,Rotten,Banana_Rotten_014.jpg,Banana/Rotten/Banana_Rotten_014.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_014.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_014_mask.png,129862.5,1727.5950146913528,1.3451776649746192,0.5467763720165496,0.6218872713341634,0.9349015514200353,406.62768029017656
Banana,Rotten,Banana_Rotten_015.jpg,Banana/Rotten/Banana_Rotten_015.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_015.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_015_mask.png,175767.0,1929.7056245803833,0.93359375,0.5931507431365275,0.7181902131276151,0.9002197194351828,473.0681716829672
Banana,Rotten,Banana_Rotten_016.jpg,Banana/Rotten/Banana_Rotten_016.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_016.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_016_mask.png,119108.0,2311.5432798862457,0.8918918918918919,0.2801216898974101,0.49770178341606913,0.7573038994398489,389.4265215599931
Banana,Rotten,Banana_Rotten_017.jpg,Banana/Rotten/Banana_Rotten_017.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_017.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_017_mask.png,176687.5,2027.678274989128,0.992,0.5400296358106389,0.7124495967741935,0.9356218062432153,474.3052941517669
Banana,Rotten,Banana_Rotten_018.jpg,Banana/Rotten/Banana_Rotten_018.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_018.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_018_mask.png,157491.0,2182.205186367035,0.9812734082397003,0.4155989459192236,0.562837721931555,0.8365744700064274,447.7988043082357
Banana,Rotten,Banana_Rotten_019.jpg,Banana/Rotten/Banana_Rotten_019.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_019.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_019_mask.png,163610.5,1892.8498479127884,1.0170212765957447,0.5738372107519275,0.7282582569215704,0.9385479827676211,456.41577375666185
Banana,Rotten,Banana_Rotten_020.jpg,Banana/Rotten/Banana_Rotten_020.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_020.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_020_mask.png,171732.5,2061.8204103708267,0.9754098360655737,0.5076456712824813,0.739308530789365,0.931632625383134,467.6073247033576
Banana,Rotten,Banana_Rotten_021.jpg,Banana/Rotten/Banana_Rotten_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_021_mask.png,154984.5,2239.477264523506,0.9416342412451362,0.38833346241297934,0.6229881499823134,0.8720368880361453,444.2211096075994
Banana,Rotten,Banana_Rotten_022.jpg,Banana/Rotten/Banana_Rotten_022.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_022.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_022_mask.png,148864.0,1750.357426404953,1.0086580086580086,0.6105849077687393,0.6914516099065455,0.9109456176529982,435.3613804501443
Banana,Rotten,Banana_Rotten_023.jpg,Banana/Rotten/Banana_Rotten_023.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_023.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_023_mask.png,165311.0,2080.9503531455994,0.9592592592592593,0.47972039100063274,0.590987415987416,0.8164191561760741,458.78154101894125
Banana,Rotten,Banana_Rotten_024.jpg,Banana/Rotten/Banana_Rotten_024.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_024.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_024_mask.png,188611.5,2277.619399905205,0.9962546816479401,0.4568942856179155,0.6639192785334121,0.8435558676333126,490.0485898273927
Banana,Rotten,Banana_Rotten_025.jpg,Banana/Rotten/Banana_Rotten_025.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_025.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_025_mask.png,232297.5,2063.345233798027,0.9481481481481482,0.6856628218357186,0.8401963975694444,0.977259437196838,543.8477389335332
Banana,Rotten,Banana_Rotten_026.jpg,Banana/Rotten/Banana_Rotten_026.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_026.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_026_mask.png,180981.5,1816.7665876150131,1.0387931034482758,0.6890421338795257,0.8092247639147231,0.9724384910080544,480.03416822710324
Banana,Rotten,Banana_Rotten_027.jpg,Banana/Rotten/Banana_Rotten_027.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_027.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_027_mask.png,217497.0,1906.6761870384216,0.915057915057915,0.7518119938190713,0.8858193636674649,0.9743921724989136,526.2373810945624
Banana,Rotten,Banana_Rotten_028.jpg,Banana/Rotten/Banana_Rotten_028.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_028.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_028_mask.png,135283.0,1616.6173119544983,0.8333333333333334,0.6504870261238774,0.7807190674053555,0.9551523281674728,415.02730672861395
Banana,Rotten,Banana_Rotten_029.jpg,Banana/Rotten/Banana_Rotten_029.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_029.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_029_mask.png,69315.0,1834.6072072982788,0.7947761194029851,0.258792032209684,0.30356579777170484,0.5628913197066777,297.07675614783096
Banana,Rotten,Banana_Rotten_030.jpg,Banana/Rotten/Banana_Rotten_030.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_030.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_030_mask.png,104149.0,1583.1269783973694,1.488235294117647,0.5221959132400131,0.6053766565914903,0.9433700781695818,364.15192618551737
Banana,Rotten,Banana_Rotten_031.jpg,Banana/Rotten/Banana_Rotten_031.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_031.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_031_mask.png,120353.5,1607.8650048971176,0.7860262008733624,0.5850182612237539,0.7299460213488598,0.9022745503752183,391.4573227662032
Banana,Rotten,Banana_Rotten_032.jpg,Banana/Rotten/Banana_Rotten_032.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_032.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_032_mask.png,148794.5,1676.23253595829,1.037037037037037,0.6654695836199896,0.7688207878637566,0.955053691662869,435.25974020014326
Banana,Rotten,Banana_Rotten_033.jpg,Banana/Rotten/Banana_Rotten_033.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_033.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_033_mask.png,187132.0,1868.1320307254791,0.789272030651341,0.6738182811487903,0.8701223821746085,0.9412557655260524,488.1227944742803
Banana,Rotten,Banana_Rotten_034.jpg,Banana/Rotten/Banana_Rotten_034.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_034.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_034_mask.png,118049.5,2298.187941431999,0.8377358490566038,0.28086843399491057,0.5016551929287778,0.7556957487533048,387.69226409126816
Banana,Rotten,Banana_Rotten_035.jpg,Banana/Rotten/Banana_Rotten_035.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_035.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_035_mask.png,38039.0,1112.333041191101,0.45077720207253885,0.38633964784392943,0.5663599547376571,0.7876384718915002,220.0744397747745
Banana,Rotten,Banana_Rotten_036.jpg,Banana/Rotten/Banana_Rotten_036.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_036.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_036_mask.png,181555.5,1910.658942103386,0.9714285714285714,0.6249610215064012,0.778406362545018,0.9556105879814094,480.7948025552739
Banana,Rotten,Banana_Rotten_037.jpg,Banana/Rotten/Banana_Rotten_037.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_037.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_037_mask.png,173559.0,1920.381811618805,1.0474308300395256,0.5914007012782369,0.6471735401595943,0.9599236746771383,470.087419683499
Banana,Rotten,Banana_Rotten_038.jpg,Banana/Rotten/Banana_Rotten_038.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_038.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_038_mask.png,174179.5,1819.345233798027,0.7703703703703704,0.6612667239147068,0.7753717058404559,0.9674112870528251,470.92698720948056
Banana,Rotten,Banana_Rotten_039.jpg,Banana/Rotten/Banana_Rotten_039.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_039.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_039_mask.png,193823.0,1925.5878744125366,1.1814159292035398,0.6568837075646181,0.8030186271585297,0.9483044586548199,496.77269276722876
Banana,Rotten,Banana_Rotten_040.jpg,Banana/Rotten/Banana_Rotten_040.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_040.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_040_mask.png,241137.0,2275.8132700920105,0.9888888888888889,0.585060080643905,0.8362359550561798,0.9231361139291389,554.0985147957022
Banana,Rotten,Banana_Rotten_041.jpg,Banana/Rotten/Banana_Rotten_041.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_041.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_041_mask.png,135084.5,1709.2518688440323,0.8306451612903226,0.5810362882480805,0.6610383064516129,0.9418739236234582,414.7227113153765
Banana,Rotten,Banana_Rotten_042.jpg,Banana/Rotten/Banana_Rotten_042.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_042.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_042_mask.png,101699.0,1462.3919162750244,0.4185185185185185,0.5975840415039545,0.8333251392985906,0.9800140691702081,359.8432831942557
Banana,Rotten,Banana_Rotten_043.jpg,Banana/Rotten/Banana_Rotten_043.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_043.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_043_mask.png,192563.5,1844.1492756605148,0.908,0.711527500717163,0.8482973568281938,0.9507477572220658,495.15599872425
Banana,Rotten,Banana_Rotten_044.jpg,Banana/Rotten/Banana_Rotten_044.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_044.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_044_mask.png,192601.5,1959.0609630346298,1.0909090909090908,0.6306285488319622,0.7536685293012773,0.9059123727099551,495.20485273804564
Banana,Rotten,Banana_Rotten_045.jpg,Banana/Rotten/Banana_Rotten_045.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_045.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_045_mask.png,115623.5,1575.4629839658737,1.2666666666666666,0.5853822750465663,0.704334186159844,0.8989892314271275,383.6879102873664
Banana,Rotten,Banana_Rotten_046.jpg,Banana/Rotten/Banana_Rotten_046.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_046.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_046_mask.png,185666.0,1906.9259679317474,1.1506849315068493,0.6416151045439328,0.8410614626368051,0.9660594518937088,486.20704778190816
Banana,Rotten,Banana_Rotten_047.jpg,Banana/Rotten/Banana_Rotten_047.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_047.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_047_mask.png,229406.0,2061.9066350460052,1.0424710424710424,0.678073300573584,0.8201272701272702,0.9517775869293736,540.4523947578683
Banana,Rotten,Banana_Rotten_048.jpg,Banana/Rotten/Banana_Rotten_048.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_048.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_048_mask.png,186679.0,1953.7056245803833,0.8622047244094488,0.6145922453224404,0.8389916585769245,0.9435141896843648,487.53162458615486
Banana,Rotten,Banana_Rotten_049.jpg,Banana/Rotten/Banana_Rotten_049.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_049.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_049_mask.png,179089.5,1889.0020879507065,0.9529411764705882,0.6306887903552296,0.7225429678044057,0.9687478024742112,477.51841163126676
Banana,Rotten,Banana_Rotten_050.jpg,Banana/Rotten/Banana_Rotten_050.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_050.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_050_mask.png,159986.0,1876.867092847824,1.1858407079646018,0.5707222504337577,0.660356954167217,0.9306002315070645,451.3319197708043
Banana,Rotten,Banana_Rotten_051.jpg,Banana/Rotten/Banana_Rotten_051.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_051.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_051_mask.png,127382.5,2067.7127648591995,1.08130081300813,0.37440290898858725,0.486668271287976,0.6916909660568742,402.7262548024736
Banana,Rotten,Banana_Rotten_052.jpg,Banana/Rotten/Banana_Rotten_052.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_052.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_052_mask.png,200289.0,1918.2741661071777,1.150214592274678,0.6839834699039895,0.8018744795336622,0.9450848641277421,504.9909654394433
Banana,Rotten,Banana_Rotten_053.jpg,Banana/Rotten/Banana_Rotten_053.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_053.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_053_mask.png,135840.0,1689.955405473709,0.6937984496124031,0.5977052186106858,0.7353514356242692,0.9544486836280854,415.88082398305465
Banana,Rotten,Banana_Rotten_054.jpg,Banana/Rotten/Banana_Rotten_054.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_054.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_054_mask.png,62492.0,1276.4163014888763,0.5534883720930233,0.482002847602587,0.6106312292358804,0.8878344012388651,282.0767371294375
Banana,Rotten,Banana_Rotten_055.jpg,Banana/Rotten/Banana_Rotten_055.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_055.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_055_mask.png,134184.0,1838.8771975040436,1.0794392523364487,0.49866070078785746,0.678601772059716,0.8348981763201613,413.33808809586264
Banana,Rotten,Banana_Rotten_056.jpg,Banana/Rotten/Banana_Rotten_056.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_056.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_056_mask.png,179556.5,1814.0071402788162,0.9872881355932204,0.6856982024585297,0.8163440205135666,0.9737178896221862,478.1406030805575
Banana,Rotten,Banana_Rotten_057.jpg,Banana/Rotten/Banana_Rotten_057.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_057.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_057_mask.png,174981.0,2249.3523740768433,0.9734848484848485,0.4345960424054188,0.644753714184648,0.8150364943104276,472.009246495557
Banana,Rotten,Banana_Rotten_058.jpg,Banana/Rotten/Banana_Rotten_058.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_058.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_058_mask.png,85502.5,2553.300639271736,1.3891891891891892,0.16481045914897727,0.44958723314754445,0.5415629493099233,329.9472142233031
Banana,Rotten,Banana_Rotten_059.jpg,Banana/Rotten/Banana_Rotten_059.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_059.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_059_mask.png,90578.0,1758.5239470005035,1.2425742574257426,0.3680747430033498,0.44661946274308706,0.6996871499748948,339.599015727404
Banana,Rotten,Banana_Rotten_060.jpg,Banana/Rotten/Banana_Rotten_060.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_060.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_060_mask.png,120763.0,1746.3229365348816,0.9915254237288136,0.49761634954376477,0.5466961828190642,0.8731138793895006,392.12271949078956
Banana,Rotten,Banana_Rotten_061.jpg,Banana/Rotten/Banana_Rotten_061.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_061.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_061_mask.png,109004.5,1451.546244263649,1.027027027027027,0.6501185205171779,0.7752809388335704,0.9460635832631771,372.5437423364994
Banana,Rotten,Banana_Rotten_062.jpg,Banana/Rotten/Banana_Rotten_062.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_062.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_062_mask.png,100569.0,1913.9209156036377,0.8127490039840638,0.3450055002030109,0.49102120928052495,0.7392007408986336,357.8385498719647
Banana,Rotten,Banana_Rotten_063.jpg,Banana/Rotten/Banana_Rotten_063.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_063.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_063_mask.png,86195.0,1813.9209156036377,0.8481481481481481,0.3291965241301697,0.3485160925117257,0.713115635677706,331.2806703664543
Banana,Rotten,Banana_Rotten_064.jpg,Banana/Rotten/Banana_Rotten_064.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_064.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ROIMasks\Banana\Rotten\Banana_Rotten_064_mask.png,164534.5,2073.5361396074295,0.9259259259259259,0.48088764760976915,0.609387037037037,0.8154840084653777,457.70277678120726
