fruit,category,image,image_path,R_mean,G_mean,B_mean
Banana,Unripe,Banana_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_078.jpg,141.51450246726503,103.75551734856433,36.17016357772856
Banana,Unripe,Banana_Unripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_074.jpg,192.41060004127542,213.5076424001651,147.8814879785368
Banana,Ripe,Banana_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_046.jpg,161.5096337037877,132.79157972329327,32.84722726241778
Banana,Ripe,Banana_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_005.jpg,164.3704735942713,149.62055496785743,119.85063878265115
Banana,Ripe,Banana_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_032.jpg,193.92724590239516,168.81467415108693,131.71585905622536
Banana,Unripe,Banana_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_031.jpg,213.0276281763587,195.14921672971298,165.73492765702807
Banana,Rotten,Banana_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_032.jpg,39.98137081896206,37.066134595331675,32.50690489559103
Banana,Ripe,Banana_Ripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_031.jpg,172.77244876943672,172.63812515017335,142.1381423128411
Banana,Unripe,Banana_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_019.jpg,122.47410530299844,173.26057655914883,89.49434374868582
Banana,Rotten,Banana_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_081.jpg,104.86374381800198,93.27845697329377,72.26191889218596
Banana,Unripe,Banana_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_023.jpg,170.95161523309258,146.20638870650032,105.55964543663822
Banana,Unripe,Banana_Unripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_081.jpg,166.82060679161253,139.066915409697,90.23781910240437
Banana,Rotten,Banana_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_046.jpg,189.00777715841605,162.8262065047274,129.94691057607787
Banana,Overripe,Banana_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_077.jpg,125.8828581983868,115.86475586478664,95.58668647250785
Banana,Unripe,Banana_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_046.jpg,152.47132957937913,123.27061843159147,75.35561030072085
Banana,Overripe,Banana_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_078.jpg,227.18696818349983,203.40929060303367,171.90243864841534
Banana,Rotten,Banana_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_071.jpg,148.477096526355,120.42110379027751,85.45379144160924
Banana,Rotten,Banana_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_001.jpg,99.06719184430028,90.46280849895308,73.37250712250712
Banana,Ripe,Banana_Ripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_074.jpg,185.92952746009803,171.48659670730174,110.90286540153325
Banana,Overripe,Banana_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_040.jpg,201.92859519946754,190.9543034236033,166.81249220017472
Banana,Unripe,Banana_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_032.jpg,158.29166820242526,116.10078876561866,42.18400538129815
Banana,Overripe,Banana_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_005.jpg,95.05462012320328,80.53074215312408,68.57982546201232
Banana,Overripe,Banana_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_013.jpg,180.2886517144427,148.7735917655043,89.83248230617588
Banana,Rotten,Banana_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_091.jpg,85.2672047886813,84.23863595138764,80.8975467077816
Banana,Rotten,Banana_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_013.jpg,168.175044133409,134.24238698694913,86.46816089779963
Banana,Rotten,Banana_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_011.jpg,157.0845684490792,82.15028289327712,51.5650099844686
Banana,Unripe,Banana_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_077.jpg,167.45838370328454,156.78665860747446,135.73521052496207
Banana,Ripe,Banana_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_040.jpg,142.4064097975046,101.32399263653099,5.610778022090407
Banana,Overripe,Banana_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_084.jpg,185.2087718553726,165.48890256323205,140.79645504441802
Banana,Overripe,Banana_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_031.jpg,86.48067167207792,63.213102002164504,64.80138156114718
Banana,Rotten,Banana_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_019.jpg,39.360112099990275,35.816269088610056,36.49832214765101
Banana,Overripe,Banana_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_032.jpg,196.5597429766886,158.05648535564853,135.53977884040646
Banana,Overripe,Banana_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_081.jpg,141.4898756828028,98.98396119796571,44.922951591636846
Banana,Rotten,Banana_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_054.jpg,78.79041460631419,62.88953340940789,42.70348358057563
Banana,Ripe,Banana_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_023.jpg,227.81425212718315,188.8000223914017,91.61280788177339
Banana,Ripe,Banana_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_071.jpg,210.12869051549308,171.2584186200066,89.31579847191435
Grape,Rotten,Grape_Rotten_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_074.jpg,64.23233238415739,78.14556907412201,95.34830442661143
Grape,Unripe,Grape_Unripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_091.jpg,123.90238819031828,121.01529178757312,112.62429183363273
Grape,Ripe,Grape_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_032.jpg,241.84011627906978,240.8081395348837,234.45639534883722
Grape,Unripe,Grape_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_046.jpg,220.1219512195122,229.72642276422764,239.1560975609756
Grape,Ripe,Grape_Ripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_054.jpg,158.0705154146126,147.11178353322052,121.30415348392319
Grape,Overripe,Grape_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_077.jpg,49.15821360802386,48.4121306587151,40.7781512605042
Grape,Overripe,Grape_Overripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_091.jpg,87.56387325222444,79.72910235457903,38.567731977483206
Grape,Rotten,Grape_Rotten_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_031.jpg,137.79344651332602,102.69121942314713,69.1890288426433
Grape,Rotten,Grape_Rotten_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_045.jpg,182.6637032022045,157.80224368110984,149.14935504561004
Grape,Rotten,Grape_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_001.jpg,94.43905482815057,77.08250818330606,65.10004091653028
Grape,Overripe,Grape_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_040.jpg,87.17398591310251,64.45005940257977,20.474181093007466
Grape,Overripe,Grape_Overripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_045.jpg,94.10263223449307,64.70991447313793,12.14481441501287
Grape,Rotten,Grape_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_011.jpg,58.416745680573115,63.19966814159292,62.81758322798146
Grape,Rotten,Grape_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_013.jpg,93.11875972704418,83.26958877050161,66.79041960972106
Grape,Unripe,Grape_Unripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_084.jpg,137.21943048576213,126.071608040201,109.93048576214406
Grape,Rotten,Grape_Rotten_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_005.jpg,174.37638482843514,138.5705589321434,82.15443722111094
Grape,Rotten,Grape_Rotten_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_034.jpg,85.5476653696498,89.27689557261542,86.43051319802292
Grape,Ripe,Grape_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_071.jpg,156.30513032268462,139.67242073883094,119.6285299923458
Grape,Unripe,Grape_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_031.jpg,153.69573353293413,159.5878243512974,64.68212105201361
Grape,Overripe,Grape_Overripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_046.jpg,142.15635738831614,121.87880461462936,57.033975617738506
Grape,Overripe,Grape_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_081.jpg,146.952971896199,117.12280607300528,81.18857004414774
Grape,Rotten,Grape_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_019.jpg,60.004379523759575,64.81388335256477,68.55158397146754
Grape,Overripe,Grape_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_013.jpg,175.83310278336685,165.66886737089203,125.7701626425218
Grape,Overripe,Grape_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_078.jpg,116.96362786348762,89.6835904628331,30.080107526881722
Grape,Unripe,Grape_Unripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_054.jpg,130.27139983519945,146.3283287286123,118.1655397217779
Grape,Rotten,Grape_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_046.jpg,158.42830882352942,127.34907006920415,89.49571799307958
Grape,Ripe,Grape_Ripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_077.jpg,87.41976591228438,92.575667434004,80.39640945917665
Grape,Ripe,Grape_Ripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_045.jpg,162.147596941562,143.50124021481886,104.28013494447478
Grape,Ripe,Grape_Ripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_011.jpg,202.60893854748602,229.3840782122905,223.78351955307264
Grape,Unripe,Grape_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_077.jpg,40.3941637630662,68.6483449477352,9.371559233449478
Grape,Unripe,Grape_Unripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_013.jpg,101.91590157914065,88.2785148120945,52.07521575468233
Grape,Ripe,Grape_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_005.jpg,232.62111258938967,233.60078163978048,231.5160485614502
Grape,Overripe,Grape_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_032.jpg,118.33275795934024,100.89990889911776,41.53198120444956
Grape,Ripe,Grape_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_040.jpg,153.18027210884352,190.27721088435374,163.94387755102042
Grape,Overripe,Grape_Overripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_074.jpg,115.63696808510639,96.43895445478724,52.54681959219858
Grape,Overripe,Grape_Overripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_001.jpg,117.75499152382746,94.00331983424374,49.542804671312865
Grape,Overripe,Grape_Overripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_034.jpg,110.47845467103244,107.50628005730073,99.02957126777858
Grape,Unripe,Grape_Unripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_071.jpg,138.58740788396304,138.82848871213008,121.91879167154053
Grape,Ripe,Grape_Ripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_019.jpg,92.840195107562,95.74245696466572,19.713886138092327
Grape,Ripe,Grape_Ripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_084.jpg,59.06358271463925,73.6641264515515,96.35301851323054
Grape,Overripe,Grape_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_031.jpg,63.75474278742079,57.80282992875979,39.12278112331247
Grape,Unripe,Grape_Unripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_040.jpg,210.43677322864087,213.75768367919238,138.4173677322864
Grape,Unripe,Grape_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_078.jpg,97.60168671367344,94.56311350753491,85.10289644684087
Grape,Overripe,Grape_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_005.jpg,64.36159377796982,56.938042035739635,33.257175704453566
Grape,Ripe,Grape_Ripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_091.jpg,118.90360371075167,109.75395456707898,67.0120569695528
Grape,Overripe,Grape_Overripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_011.jpg,134.68229570100698,116.62538729666925,64.51740414407436
Grape,Overripe,Grape_Overripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_071.jpg,100.69301921504497,80.93397383483239,44.67869310438812
Grape,Ripe,Grape_Ripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_034.jpg,251.24,252.37,217.28
Grape,Unripe,Grape_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_023.jpg,94.50638000109764,102.96099281049338,58.33062126118215
Grape,Rotten,Grape_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_081.jpg,166.6602427943476,172.66272088975427,156.8918045844765
Grape,Ripe,Grape_Ripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_013.jpg,149.62128231261002,141.1604743815436,124.47628092282035
Grape,Ripe,Grape_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_023.jpg,135.92425964951198,144.72924523070097,104.28775926131323
Grape,Unripe,Grape_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_032.jpg,178.54468394694098,173.05126556578236,123.60973030590146
Grape,Ripe,Grape_Ripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_078.jpg,91.86312745331271,77.04927441417865,42.86209408825978
Grape,Ripe,Grape_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_046.jpg,223.96044303797467,244.58544303797467,236.43512658227849
Grape,Rotten,Grape_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_071.jpg,193.40896478121664,154.92395944503735,81.9547491995731
Grape,Rotten,Grape_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_032.jpg,62.57631361618664,67.4363838133581,66.37467740270466
Grape,Unripe,Grape_Unripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_034.jpg,135.31326351561458,150.17488116920617,94.81447958775709
Grape,Unripe,Grape_Unripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_045.jpg,121.55806174379023,130.8713305921607,85.70917731117926
Grape,Overripe,Grape_Overripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_019.jpg,97.62299065420561,92.2887476635514,64.98405607476636
Grape,Rotten,Grape_Rotten_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_023.jpg,163.690877060526,167.63891405561847,78.44458915313955
Grape,Rotten,Grape_Rotten_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_078.jpg,120.99283974671212,124.30087676570872,124.5328056502679
Grape,Rotten,Grape_Rotten_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_084.jpg,145.17244872119525,119.86059761965055,94.03228665484933
Grape,Unripe,Grape_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_019.jpg,142.24437211530088,132.52293607942175,110.8716907602543
Grape,Ripe,Grape_Ripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_081.jpg,55.39399720550301,54.485812553740324,54.09659823731728
Grape,Rotten,Grape_Rotten_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_077.jpg,183.36326124075129,140.2832953898691,129.2904097894138
Grape,Rotten,Grape_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_054.jpg,164.8353675945753,126.67958600999286,82.64689507494647
Grape,Overripe,Grape_Overripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_054.jpg,76.4688669690431,70.83137742745167,67.22809238627856
Grape,Rotten,Grape_Rotten_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_040.jpg,185.74651159694298,176.42444012462386,159.83304929033633
Grape,Overripe,Grape_Overripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_023.jpg,131.2858370702541,103.70313901345291,38.37765321375187
Grape,Ripe,Grape_Ripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_001.jpg,118.5897342022406,94.75993995753093,77.34696492641136
Grape,Overripe,Grape_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_084.jpg,121.42077908441831,104.71270824583509,55.631282374352516
Grape,Rotten,Grape_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_091.jpg,61.43603744149766,65.98013520540822,67.92020280811232
Guava,Defect,Guava_Defect_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_001.jpg,131.2154421085992,100.69427424466512,50.74532537502641
Guava,Defect,Guava_Defect_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_019.jpg,135.44299349373927,113.93300392830837,87.51849067026761
Guava,Defect,Guava_Defect_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_045.jpg,118.33972325530519,89.14671297309123,50.52920586304966
Guava,Class_A,Guava_Class_A_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_011.jpg,163.39671772428883,128.9112326768782,39.23442742523705
Guava,Class_A,Guava_Class_A_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_091.jpg,175.54370740212394,159.32021715010302,121.11928726158398
Guava,Class_A,Guava_Class_A_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_077.jpg,152.34755738669807,120.08346085932902,41.64202472042378
Guava,Class_A,Guava_Class_A_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_045.jpg,153.3460106047216,118.1103396035854,34.66730842065396
Guava,Class_B,Guava_Class_B_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_031.jpg,113.51255195799607,90.58726208707067,63.39154451979873
Guava,Class_A,Guava_Class_A_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_001.jpg,155.51891212432864,118.41392412295738,33.593589304079536
Guava,Class_A,Guava_Class_A_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_032.jpg,201.75740485163757,196.98178645363342,190.89649132119538
Guava,Defect,Guava_Defect_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_032.jpg,120.44690817620028,97.65691847567739,56.55166574235462
Guava,Defect,Guava_Defect_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_054.jpg,122.46409574468085,93.96185928433269,51.27009792069632
Guava,Class_A,Guava_Class_A_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_019.jpg,123.03226987447698,95.07981171548117,32.531433054393304
Guava,Class_B,Guava_Class_B_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_084.jpg,171.84087526290244,160.727851480343,144.81540203850508
Guava,Class_B,Guava_Class_B_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_045.jpg,169.2362044626114,163.06209835443838,153.55658856745538
Guava,Defect,Guava_Defect_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_077.jpg,125.09562559125469,89.41852948390036,42.196585613678565
