fruit,category,image,H_mean,S_mean,V_mean
Guava,Class_B,Guava_Class_B_019.jpg,14.191923996955529,136.77402957486137,114.85559149722735
Mango,Ripe,Mango_Ripe_054.jpg,23.41267112071789,222.65225650094976,120.20468985393332
Mango,Overripe,Mango_Overripe_084.jpg,13.109351574212894,112.3777590371481,136.27101032816924
Mango,Rotten,Mango_Rotten_077.jpg,7.1387584113999205,138.3646919118617,171.68675286977174
Mango,Ripe,Mango_Ripe_011.jpg,68.79426177319962,57.729307365213636,192.20134388430316
Mango,Unripe,Mango_Unripe_084.jpg,65.88646313632341,43.18314819989754,101.56747473336128
Mango,Ripe,Mango_Ripe_013.jpg,21.707808958354477,223.95262864102304,213.949884130045
Mango,Ripe,Mango_Ripe_031.jpg,38.42438563327032,94.7037676813767,177.19974252004434
Mango,Rotten,Mango_Rotten_074.jpg,17.41757743775657,67.28122834141921,109.3318894279469
Mango,Rotten,Mango_Rotten_023.jpg,21.21917631502564,75.98547908536781,101.25224142935467
Mango,Unripe,Mango_Unripe_001.jpg,41.414880587875075,90.29210042865891,72.28317003470096
Mango,Rotten,Mango_Rotten_084.jpg,24.46829645491316,49.29217969307637,172.9412027123483
Mango,Overripe,Mango_Overripe_031.jpg,9.526215847498248,161.5464953357177,141.40151543084696
Mango,Overripe,Mango_Overripe_019.jpg,8.6087630603303,155.61579597798,139.92235142118864
Mango,Ripe,Mango_Ripe_046.jpg,26.99006274873648,188.78641624142392,192.8118636618893
Mango,Overripe,Mango_Overripe_013.jpg,19.926397876826876,215.1335890351196,76.14167817930634
Mango,Rotten,Mango_Rotten_034.jpg,21.72911665651535,44.03113467808391,109.63215219805811
Mango,Unripe,Mango_Unripe_054.jpg,37.373495486459376,133.5466329544188,186.36795804078903
Mango,Overripe,Mango_Overripe_071.jpg,48.20330814402358,70.83339962099058,144.77612708513675
Mango,Unripe,Mango_Unripe_078.jpg,50.450200792166356,193.93285840026405,29.742353394212785
Mango,Overripe,Mango_Overripe_023.jpg,25.87605328485018,79.51114471521974,106.7361718121744
Mango,Ripe,Mango_Ripe_001.jpg,54.75642561533435,87.77231073217786,150.43009615085415
Mango,Rotten,Mango_Rotten_071.jpg,15.1396234676007,144.36344133099826,157.05758318739055
Mango,Ripe,Mango_Ripe_023.jpg,21.064488160727098,133.73538776608467,191.15876136091845
Mango,Unripe,Mango_Unripe_071.jpg,33.91597774977719,148.6054503826178,193.40384615384616
Mango,Ripe,Mango_Ripe_077.jpg,58.83454973804738,68.90146298065834,199.90630663283798
Mango,Unripe,Mango_Unripe_046.jpg,42.55428779711938,130.71643324202526,118.37945679066891
Mango,Rotten,Mango_Rotten_078.jpg,23.54154798966682,68.07313539113731,127.49711863284097
Mango,Rotten,Mango_Rotten_091.jpg,18.455760145366444,35.77252574197456,164.65266505148395
Mango,Overripe,Mango_Overripe_091.jpg,18.64994452919151,147.18797670226044,125.29319789210928
Mango,Ripe,Mango_Ripe_091.jpg,54.55053047271013,115.64005068961453,120.1174643404456
Mango,Ripe,Mango_Ripe_005.jpg,21.517698225871275,132.3319888614572,225.31582649135902
Mango,Ripe,Mango_Ripe_081.jpg,49.86476949345475,74.23763991652437,205.55269398596093
Mango,Unripe,Mango_Unripe_005.jpg,59.81036364641189,72.55454005360745,173.1526499765122
Mango,Ripe,Mango_Ripe_074.jpg,57.472247016430295,94.42461734272207,212.1633194485768
Mango,Overripe,Mango_Overripe_032.jpg,8.350061857888225,176.060674519929,137.97914313377441
Mango,Rotten,Mango_Rotten_019.jpg,9.851468988030469,164.1591063656148,120.50752629669931
Mango,Ripe,Mango_Ripe_034.jpg,64.06632136163314,88.92459221923914,167.12585481991795
Mango,Overripe,Mango_Overripe_045.jpg,18.989294537469117,104.89026900905847,79.74891344130296
Mango,Rotten,Mango_Rotten_001.jpg,94.23152373532194,51.29241100413675,73.0540189585768
Mango,Rotten,Mango_Rotten_045.jpg,12.444358719531332,113.2891908149388,188.55025368762423
Mango,Ripe,Mango_Ripe_084.jpg,64.30026326296351,71.5122024255128,182.7361381444328
Mango,Overripe,Mango_Overripe_074.jpg,13.943222343522562,196.18642649199418,95.36136280931586
Mango,Overripe,Mango_Overripe_040.jpg,28.976776720761052,74.40496362618914,132.4646558477896
Mango,Rotten,Mango_Rotten_054.jpg,16.934551396316103,173.74343434343433,127.30383244206773
Mango,Unripe,Mango_Unripe_081.jpg,33.9309005980185,180.28258605813573,135.49649668263365
Mango,Rotten,Mango_Rotten_005.jpg,10.845276071203529,195.1894592785129,122.1414815689981
Mango,Ripe,Mango_Ripe_071.jpg,39.60002112378538,110.41477307019132,162.16971452712897
Mango,Overripe,Mango_Overripe_054.jpg,16.618544985089823,33.54515782966034,135.90524765437488
Mango,Overripe,Mango_Overripe_077.jpg,22.782597300484863,122.74724806709474,215.209384418818
Mango,Unripe,Mango_Unripe_045.jpg,45.689157340956086,55.14050906215789,104.0349486072254
Mango,Unripe,Mango_Unripe_091.jpg,88.99916285244407,62.489077453486296,84.52827973607562
Mango,Unripe,Mango_Unripe_019.jpg,76.71255412516261,53.91532203258189,102.78330517854022
Mango,Overripe,Mango_Overripe_001.jpg,10.417707469385764,138.1836610235644,149.7515002195443
Mango,Unripe,Mango_Unripe_040.jpg,26.09129950691904,61.05981920364774,130.485538942792
Mango,Overripe,Mango_Overripe_046.jpg,25.153071182548796,112.31373421354765,115.8525401836969
Mango,Unripe,Mango_Unripe_011.jpg,47.04520441941447,174.55905808004815,95.03322621555394
Mango,Rotten,Mango_Rotten_032.jpg,6.640985445550251,157.08968532474256,138.5746418915032
Mango,Overripe,Mango_Overripe_081.jpg,39.73529746817418,76.15222994332584,182.7646526927349
Mango,Rotten,Mango_Rotten_031.jpg,16.9989969472307,72.83576101177496,84.81473324611136
Mango,Rotten,Mango_Rotten_011.jpg,6.654417929700097,151.93729442115446,152.9660996452757
Mango,Ripe,Mango_Ripe_040.jpg,86.01449974438893,69.5691056910569,151.28687808176255
Mango,Unripe,Mango_Unripe_031.jpg,47.519605525014285,118.66253374317748,114.59895864120904
Mango,Ripe,Mango_Ripe_045.jpg,49.94723533378287,80.98009626339898,144.94509033413166
Mango,Unripe,Mango_Unripe_034.jpg,68.12267290394965,67.78420997584955,127.34224713332192
Mango,Overripe,Mango_Overripe_078.jpg,31.557998454404945,80.04104327666151,112.5941885625966
Mango,Rotten,Mango_Rotten_013.jpg,4.743651628607381,127.96145594818161,186.61093405119954
Mango,Unripe,Mango_Unripe_077.jpg,37.78405769347068,154.96834620114097,127.60000100792227
Mango,Rotten,Mango_Rotten_081.jpg,24.811694661757937,58.84218246663599,152.34356304647952
Mango,Unripe,Mango_Unripe_013.jpg,15.94620537537783,130.12057838411894,134.05651090597172
Mango,Unripe,Mango_Unripe_032.jpg,64.13530393611451,69.9677299703264,126.86474515622272
Mango,Ripe,Mango_Ripe_078.jpg,48.03836152882206,148.2952850877193,242.98044068504595
Mango,Unripe,Mango_Unripe_023.jpg,26.10236483105967,108.35680097395017,91.40942596978086
Mango,Ripe,Mango_Ripe_032.jpg,40.00939552725267,87.12775159203731,116.26712380283809
Mango,Rotten,Mango_Rotten_040.jpg,16.76121209792091,64.95757272971831,135.40646977441298
Mango,Overripe,Mango_Overripe_005.jpg,27.47691867124857,121.30426689576174,207.34905498281788
Mango,Overripe,Mango_Overripe_034.jpg,7.6485864394017185,158.60926857651367,141.60228634014445
Mango,Rotten,Mango_Rotten_046.jpg,19.11300816175468,28.952797202797203,144.0237353176072
Mango,Overripe,Mango_Overripe_011.jpg,20.622809869585637,64.5136646074925,124.82004804739714
Mango,Unripe,Mango_Unripe_074.jpg,26.309360998037896,131.65289044425572,207.06633086361907
Mango,Ripe,Mango_Ripe_019.jpg,54.826242119361055,130.56245712605755,122.3875559402868
Melon,Overripe,Melon_Overripe_042.jpg,22.390574564234992,139.30254441855897,175.0967805316193
Melon,Unripe,Melon_Unripe_070.jpg,25.26751458020027,217.67631955397425,115.79711513773246
Melon,Rotten,Melon_Rotten_005.jpg,31.66696340760335,50.13995150405263,147.32184521992744
Melon,Overripe,Melon_Overripe_013.jpg,12.343750948896243,123.68204384659764,152.89480156681748
Melon,Ripe,Melon_Ripe_001.jpg,18.65064999548614,150.37270357497516,224.74891667418976
Melon,Rotten,Melon_Rotten_009.jpg,18.388325332850286,212.85533466171543,91.796583944691
Melon,Overripe,Melon_Overripe_007.jpg,22.46555518413282,183.56867374226977,102.2744372945568
Melon,Rotten,Melon_Rotten_001.jpg,32.75564258555133,97.86866920152092,93.3438783269962
Melon,Rotten,Melon_Rotten_002.jpg,13.341622963233025,158.0752727374709,140.25785960680932
Melon,Rotten,Melon_Rotten_016.jpg,14.626455896535523,151.9497205667796,119.60766833996884
Melon,Overripe,Melon_Overripe_033.jpg,18.230668381977452,199.93025984994304,205.15824233020388
Melon,Rotten,Melon_Rotten_004.jpg,29.70596440834654,105.55491448758585,100.36523540676176
Melon,Rotten,Melon_Rotten_024.jpg,17.693407656173612,131.39129487533742,138.6570769655876
Melon,Ripe,Melon_Ripe_011.jpg,14.676574874737353,218.52652739615323,158.01064227412317
Melon,Overripe,Melon_Overripe_014.jpg,22.08809327280231,159.73334021185858,129.34988306507086
Melon,Rotten,Melon_Rotten_010.jpg,13.812239239858954,153.18906624316978,142.4458022664262
Melon,Unripe,Melon_Unripe_013.jpg,27.167146795142425,124.52325104924628,235.39935927682717
Melon,Unripe,Melon_Unripe_034.jpg,25.93521061768002,136.46496297435672,190.23681579467797
Melon,Unripe,Melon_Unripe_005.jpg,31.230148002973575,175.7554571872677,138.20584127413215
Melon,Overripe,Melon_Overripe_040.jpg,17.575484498194484,132.03099826926774,138.14887502403795
Melon,Ripe,Melon_Ripe_045.jpg,19.278153417424466,167.54584188911704,130.6007553534761
Melon,Overripe,Melon_Overripe_016.jpg,13.864968907314184,153.5641236169812,142.6764880071069
Melon,Overripe,Melon_Overripe_031.jpg,22.254476538143834,138.5655892776253,124.74331183884463
Melon,Rotten,Melon_Rotten_018.jpg,13.094639723778796,144.9254259353597,132.24780664515765
Melon,Rotten,Melon_Rotten_012.jpg,50.97433597717793,121.11324047459532,137.39951589548528
Melon,Overripe,Melon_Overripe_009.jpg,12.240646438393425,171.3464519931095,165.48686119254134
Melon,Ripe,Melon_Ripe_031.jpg,20.999748320424054,91.57275594271978,222.095401968237
Melon,Rotten,Melon_Rotten_003.jpg,33.739884227418614,168.73125859697387,65.05012035763411
Melon,Unripe,Melon_Unripe_095.jpg,21.980563887222555,132.22007198560289,159.79497300539893
Melon,Ripe,Melon_Ripe_040.jpg,17.315479609419874,112.49124066628374,209.74038899562282
Melon,Ripe,Melon_Ripe_078.jpg,23.71797801562048,109.15308070581429,146.24762076945328
Melon,Rotten,Melon_Rotten_025.jpg,21.00177335491202,61.479150167005265,199.71634069074756
Melon,Unripe,Melon_Unripe_031.jpg,30.174032357608887,140.49669370481396,217.31469317580672
Melon,Rotten,Melon_Rotten_014.jpg,13.524471590452464,155.60925821747168,140.1388866564869
Melon,Overripe,Melon_Overripe_048.jpg,21.18751929499593,204.70343942072915,109.85769414274087
Melon,Unripe,Melon_Unripe_011.jpg,44.34412677646093,150.37078651685394,154.81971807500898
Melon,Ripe,Melon_Ripe_074.jpg,20.68408118750177,158.00244327356165,210.33722132517494
Melon,Rotten,Melon_Rotten_013.jpg,20.749299719887954,143.83302116027133,99.11914886436502
Melon,Unripe,Melon_Unripe_080.jpg,22.201136982570805,145.68755446623095,129.8710920479303
Melon,Unripe,Melon_Unripe_001.jpg,25.925270007082155,116.2616235835694,239.76633321529744
Melon,Unripe,Melon_Unripe_043.jpg,26.741006600660064,101.83150783828383,147.45930280528052
Melon,Overripe,Melon_Overripe_046.jpg,22.108302929644957,157.92767098671314,130.88088787845786
Melon,Unripe,Melon_Unripe_023.jpg,33.58687209550553,154.6516864541767,95.59205707998753
Melon,Rotten,Melon_Rotten_026.jpg,13.712347064166266,154.53805364107495,141.42694475610406
Melon,Ripe,Melon_Ripe_081.jpg,20.644425414496062,116.77944884512,239.8123111872309
Melon,Ripe,Melon_Ripe_046.jpg,21.496058404167808,108.79603955305731,135.88727892788594
Melon,Unripe,Melon_Unripe_019.jpg,62.88764997801369,73.54596708335951,212.81352471888937
Melon,Ripe,Melon_Ripe_091.jpg,32.9591289218983,113.24160794175268,112.73517500511711
Melon,Rotten,Melon_Rotten_006.jpg,17.64706737603929,131.90408391849394,138.53264334640073
Melon,Unripe,Melon_Unripe_081.jpg,23.837312807623835,148.65547439522464,157.99490784375328
Melon,Rotten,Melon_Rotten_022.jpg,53.2077986565199,70.34846794170814,174.96851636947935
Melon,Ripe,Melon_Ripe_077.jpg,22.4320945237707,118.78485826093033,186.41441499149798
Melon,Unripe,Melon_Unripe_065.jpg,30.14430131556755,78.9694246500253,200.69634424017542
Melon,Ripe,Melon_Ripe_032.jpg,32.51890988010104,157.30905112605402,98.15049631764329
Melon,Unripe,Melon_Unripe_074.jpg,23.889698492462312,139.70703517587938,138.3188238489746
Melon,Overripe,Melon_Overripe_004.jpg,22.17979026196529,146.45320962750083,118.96163092737925
Melon,Ripe,Melon_Ripe_084.jpg,20.79912589877344,159.88466798251798,188.1168616946285
Melon,Rotten,Melon_Rotten_027.jpg,13.795079772994967,153.36715654781025,142.4511256558518
Melon,Ripe,Melon_Ripe_005.jpg,18.203511628923668,140.67393656553293,196.74894530908455
Melon,Ripe,Melon_Ripe_071.jpg,34.69844650690643,75.99716310771127,201.20127433564153
Melon,Overripe,Melon_Overripe_027.jpg,22.652494077388788,98.62313766780731,183.64878257436166
Melon,Unripe,Melon_Unripe_078.jpg,24.274523547574262,217.74465876424034,124.11286687724031
Melon,Ripe,Melon_Ripe_019.jpg,20.301107671555062,126.94339288184837,252.27578514111786
Melon,Overripe,Melon_Overripe_018.jpg,22.14218707203506,143.5778553820871,134.15333470282116
Melon,Overripe,Melon_Overripe_038.jpg,15.538686382393397,182.45775624911064,161.2413140919224
Melon,Overripe,Melon_Overripe_047.jpg,22.5666920302108,185.93379410438507,86.93472410100327
Melon,Ripe,Melon_Ripe_023.jpg,29.94326750448833,155.7609066427289,98.1656014362657
Melon,Ripe,Melon_Ripe_013.jpg,16.487577435086333,144.58885264267826,219.74283313562674
Melon,Overripe,Melon_Overripe_005.jpg,15.992471715768282,194.92721949698017,109.52272662829274
Melon,Unripe,Melon_Unripe_027.jpg,27.68699378330373,130.07046625222026,247.27175399644761
Melon,Ripe,Melon_Ripe_054.jpg,27.986557171252223,128.59529631760645,203.4420703002406
Melon,Overripe,Melon_Overripe_020.jpg,19.354247185347,137.03981998823727,216.12401802218113
Melon,Rotten,Melon_Rotten_023.jpg,29.685800204592756,116.53109457123708,82.07754241772197
Melon,Unripe,Melon_Unripe_032.jpg,26.840696787095755,158.78420782569796,181.79596347656764
Melon,Overripe,Melon_Overripe_026.jpg,22.23140624223448,128.22872869141693,175.28171437801302
Melon,Unripe,Melon_Unripe_086.jpg,28.286093873778718,104.11336480063375,244.83149040577413
Melon,Overripe,Melon_Overripe_049.jpg,18.228986473304285,197.24738245431487,169.63999804903426
Melon,Ripe,Melon_Ripe_034.jpg,21.355997450605482,148.76878266411728,160.2514977692798
Melon,Unripe,Melon_Unripe_054.jpg,24.368883163395825,169.12065562986515,103.7798258597376
Melon,Rotten,Melon_Rotten_017.jpg,19.21951119578801,217.48698604879849,85.76237887448016
Orange,Rotten,Orange_Rotten_084.jpg,41.913106846653015,53.018470000347016,129.10960544123262
Orange,Rotten,Orange_Rotten_081.jpg,16.116743544378448,145.1918520156704,141.51783457601417
Orange,Ripe,Orange_Ripe_032.jpg,18.128002212156325,126.72533709048773,252.25004608659012
Orange,Overripe,Orange_Overripe_013.jpg,63.53538801325168,83.28920707425627,161.68155389351804
Orange,Unripe,Orange_Unripe_034.jpg,49.60139364591945,141.08429786228888,165.66777636707215
Orange,Ripe,Orange_Ripe_046.jpg,12.865598522072194,184.87043950942083,252.68142337602043
Orange,Rotten,Orange_Rotten_078.jpg,14.506245594126648,140.10091384260932,234.0610159729028
Orange,Unripe,Orange_Unripe_040.jpg,51.79916327124563,124.97564755529686,173.66607974388825
Orange,Ripe,Orange_Ripe_040.jpg,17.65699431137219,181.59899816005807,241.60545483702165
Orange,Overripe,Orange_Overripe_034.jpg,26.952143243486884,158.0108289011088,104.0466397728297
Orange,Rotten,Orange_Rotten_031.jpg,21.61122394122215,186.2715339585449,63.460083029687596
Orange,Rotten,Orange_Rotten_077.jpg,147.1089296846278,137.2997993957897,144.6461693387254
Orange,Overripe,Orange_Overripe_019.jpg,43.58409876464187,127.1605165461179,96.77824361518275
Orange,Ripe,Orange_Ripe_081.jpg,15.170650057350157,182.71673024087065,238.64408226413082
Orange,Ripe,Orange_Ripe_071.jpg,16.20279320483502,177.7085048459109,185.3614232821518
Orange,Rotten,Orange_Rotten_005.jpg,95.2836571316997,71.05965862865698,171.2810862702984
Orange,Rotten,Orange_Rotten_013.jpg,54.85717987561792,43.66512517939722,110.05687888693988
Orange,Overripe,Orange_Overripe_045.jpg,18.511078683166005,157.61218771888863,152.5880691104366
Orange,Overripe,Orange_Overripe_081.jpg,78.15268982030568,93.90281289860586,134.31146642200193
Orange,Unripe,Orange_Unripe_001.jpg,35.03755842421545,129.2644576749017,158.88932784331183
Orange,Unripe,Orange_Unripe_071.jpg,16.425260770975058,183.45031746031745,182.56575963718822
Orange,Unripe,Orange_Unripe_091.jpg,23.134815539983514,147.12731863149216,77.77678019373454
Orange,Unripe,Orange_Unripe_077.jpg,17.516408546483568,222.2672969771421,172.78664502259466
Orange,Ripe,Orange_Ripe_023.jpg,17.60774670785238,187.255217647537,237.52962932856445
Orange,Rotten,Orange_Rotten_034.jpg,18.30876598217745,164.6221232080589,106.5866137156141
Orange,Unripe,Orange_Unripe_031.jpg,62.06503700381251,54.040293040293044,117.44268146819167
Orange,Overripe,Orange_Overripe_078.jpg,23.026014839342654,146.46796051017904,113.79652624478783
Orange,Ripe,Orange_Ripe_034.jpg,17.981532486575386,176.39253373491587,208.9801008579864
Orange,Rotten,Orange_Rotten_054.jpg,135.46625097259445,86.18343671652114,134.7078488372093
Orange,Overripe,Orange_Overripe_040.jpg,75.79040942903296,107.64316056079612,147.4163143409848
Orange,Overripe,Orange_Overripe_071.jpg,78.72542169332387,127.44536410284404,155.11881789398984
Orange,Unripe,Orange_Unripe_054.jpg,21.33010703129001,236.4328877963845,133.87425103702566
Orange,Unripe,Orange_Unripe_074.jpg,35.15068267328653,166.99656723943988,173.00452852876148
Orange,Rotten,Orange_Rotten_023.jpg,13.819627851140456,189.75973589435773,184.77513205282114
Orange,Rotten,Orange_Rotten_032.jpg,68.90247900516796,133.30524870801034,133.97668766149872
Orange,Ripe,Orange_Ripe_084.jpg,17.837929773226044,119.11275603511339,247.40463606437453
Orange,Unripe,Orange_Unripe_032.jpg,101.11747518621243,119.98246899366791,160.0057215622656
Orange,Rotten,Orange_Rotten_074.jpg,73.98600862820906,129.59904759659585,147.83399537942904
Orange,Unripe,Orange_Unripe_023.jpg,22.111325869369946,148.0618664185808,65.0029192865392
Orange,Rotten,Orange_Rotten_046.jpg,65.85515033254548,98.8615745066784,118.56670147859067
Orange,Ripe,Orange_Ripe_054.jpg,17.71852960931378,109.47349714541588,247.76681032874362
Orange,Rotten,Orange_Rotten_091.jpg,73.15146793812885,85.25111378084797,222.51775166441408
Orange,Unripe,Orange_Unripe_005.jpg,14.581804386811974,204.88820297052467,177.25616176943947
Orange,Overripe,Orange_Overripe_032.jpg,49.42374707548331,149.997875877355,112.39447112424578
Orange,Ripe,Orange_Ripe_078.jpg,14.703944147752559,179.90118491321763,236.8606753449043
Orange,Unripe,Orange_Unripe_011.jpg,23.58381980587987,197.27229568153047,141.4265807427205
Orange,Ripe,Orange_Ripe_011.jpg,17.549867417624206,170.36793664823531,211.32577236942177
Orange,Overripe,Orange_Overripe_011.jpg,49.65847573168515,159.0169969096528,143.56427013270314
Orange,Unripe,Orange_Unripe_013.jpg,25.87238827040981,131.73522708938367,215.01241327847694
Orange,Unripe,Orange_Unripe_081.jpg,82.23543037704022,53.584887505642534,93.04421966691217
Orange,Ripe,Orange_Ripe_019.jpg,16.936034524932733,182.72688000139777,225.9218078414928
Orange,Ripe,Orange_Ripe_091.jpg,19.1886696875921,148.18655596080166,235.41271091217212
Orange,Ripe,Orange_Ripe_005.jpg,14.376834931096464,204.09115274330225,233.79682016605324
Orange,Unripe,Orange_Unripe_046.jpg,57.37593666740675,138.35094499333925,169.86890819271758
Orange,Overripe,Orange_Overripe_046.jpg,20.892965770837115,120.98113764299981,129.4785273288542
Orange,Overripe,Orange_Overripe_001.jpg,39.66289008510948,135.23634247472177,138.47864988724814
Orange,Unripe,Orange_Unripe_019.jpg,17.35260686269278,134.52848337691447,112.4614573883345
Orange,Unripe,Orange_Unripe_078.jpg,20.963283658787255,231.53265673175744,131.79159815005139
Orange,Rotten,Orange_Rotten_001.jpg,27.166639029243644,108.47994498527088,230.87338808794553
Orange,Ripe,Orange_Ripe_077.jpg,18.93343605861464,191.0570533491163,225.84988162782153
Orange,Overripe,Orange_Overripe_074.jpg,75.55721740408643,133.99841369003872,105.31283379881425
Orange,Rotten,Orange_Rotten_040.jpg,28.70222243561018,123.46009645135821,207.11036425324883
Orange,Unripe,Orange_Unripe_045.jpg,16.16813718836252,184.05272385864893,183.53487398760237
Orange,Overripe,Orange_Overripe_084.jpg,23.448650309890898,176.86405777800542,107.05717615120626
Orange,Rotten,Orange_Rotten_071.jpg,23.03335114911812,71.45041154462854,202.0127792624265
Orange,Ripe,Orange_Ripe_001.jpg,20.358752775721687,159.74296817172464,217.12136843079202
Orange,Ripe,Orange_Ripe_013.jpg,12.04903529984864,170.03116790480001,239.5863576262635
Orange,Overripe,Orange_Overripe_031.jpg,64.25912682195886,113.47323252962812,128.0961551559733
Orange,Unripe,Orange_Unripe_084.jpg,47.01171722431975,149.65194961593542,175.15961463351127
Orange,Ripe,Orange_Ripe_074.jpg,14.917063372501758,205.52335542834186,222.29976398513608
Orange,Overripe,Orange_Overripe_054.jpg,76.94234930448222,65.27478748068006,145.92773699124163
Orange,Overripe,Orange_Overripe_077.jpg,71.29985893954175,73.34750309805679,127.65192343185593
Orange,Rotten,Orange_Rotten_011.jpg,75.46828328879107,136.91838285384898,136.12818346171986
Orange,Ripe,Orange_Ripe_045.jpg,13.479617752141536,162.59055249451166,238.964702337394
Orange,Rotten,Orange_Rotten_045.jpg,21.286182972978953,143.23925022683514,151.95360391262975
Orange,Overripe,Orange_Overripe_005.jpg,34.07266617010711,135.67452294814498,105.73827764772646
Orange,Rotten,Orange_Rotten_019.jpg,73.46351785086176,43.99881287372494,117.75484743228984
Orange,Overripe,Orange_Overripe_091.jpg,22.30699252284686,165.5553170866796,131.73105787870395
Orange,Ripe,Orange_Ripe_031.jpg,11.80391470020334,177.15684858944346,236.0318549971806
Orange,Overripe,Orange_Overripe_023.jpg,63.75274503350886,98.6383885830541,144.13888224030637
Peach,Rotten,Peach_Rotten_032.jpg,107.10712224724958,39.26516223310188,169.95221430034067
Peach,Ripe,Peach_Ripe_019.jpg,19.124351439643853,246.70978125100086,229.31751433238318
Peach,Overripe,Peach_Overripe_078.jpg,18.69677475621709,246.20415884512516,229.84016645347774
Peach,Overripe,Peach_Overripe_032.jpg,19.246647156014905,240.0347280812768,228.45003691204388
Peach,Ripe,Peach_Ripe_013.jpg,62.23426015611646,44.21978804626517,181.87317674206597
Peach,Rotten,Peach_Rotten_077.jpg,19.2693082147367,222.29604365038736,160.65520374731238
Peach,Overripe,Peach_Overripe_054.jpg,18.807989690721648,238.7763612251026,226.45055549994996
Peach,Overripe,Peach_Overripe_001.jpg,20.522962531883806,184.35488843763156,217.06185458507713
Peach,Unripe,Peach_Unripe_040.jpg,18.846738531812882,246.26175570169755,231.10007127121938
Peach,Unripe,Peach_Unripe_054.jpg,23.23658487765008,187.5537438908442,217.591624826942
Peach,Overripe,Peach_Overripe_046.jpg,18.84029799836941,238.25480857223673,226.33601354386784
Peach,Rotten,Peach_Rotten_071.jpg,16.5486600656514,161.9606360652209,195.38648226874025
Peach,Overripe,Peach_Overripe_040.jpg,19.103879247749056,243.1258713331397,232.01382787539936
Peach,Ripe,Peach_Ripe_078.jpg,20.357928553275304,246.640534659127,225.17142528114874
Peach,Rotten,Peach_Rotten_040.jpg,19.04656418757263,224.78781871624855,169.88856039373846
Peach,Rotten,Peach_Rotten_084.jpg,80.22275278975833,56.61931494032542,168.19452431482623
Peach,Unripe,Peach_Unripe_013.jpg,14.528742636603697,238.82010461100955,121.4056469632338
Peach,Ripe,Peach_Ripe_032.jpg,20.576551011418697,243.42419442279675,228.38834157828754
Peach,Unripe,Peach_Unripe_034.jpg,18.997860013995346,246.9587259353285,230.64785838662957
Peach,Rotten,Peach_Rotten_023.jpg,21.148510572478802,220.88965316446482,173.1029861338574
Peach,Ripe,Peach_Ripe_081.jpg,33.87903752394219,125.61728408497301,163.2389104126763
Peach,Unripe,Peach_Unripe_031.jpg,18.70011430990686,240.67386113463166,182.34224809483487
Peach,Ripe,Peach_Ripe_011.jpg,18.113340833140324,250.20225490520465,166.12659233034444
Peach,Ripe,Peach_Ripe_077.jpg,18.30942001059781,248.0676413443165,149.69925092730864
Peach,Unripe,Peach_Unripe_019.jpg,87.35153928076085,35.66823731919953,168.84898206855559
Peach,Ripe,Peach_Ripe_031.jpg,18.088729292663686,250.10545539705495,162.6562664343939
Peach,Rotten,Peach_Rotten_011.jpg,45.802209759772325,75.91560642839207,205.43191805474177
Peach,Overripe,Peach_Overripe_045.jpg,19.4000053042894,226.5274496976555,207.92162028360266
Peach,Rotten,Peach_Rotten_046.jpg,20.229594592240282,218.32951358037596,164.17853534033694
Peach,Ripe,Peach_Ripe_005.jpg,17.66000195701099,251.321508366222,194.4808498320232
Peach,Unripe,Peach_Unripe_077.jpg,22.139004560777316,200.76749950426333,250.8032627734814
Peach,Rotten,Peach_Rotten_031.jpg,111.16696568221548,38.80696016192842,170.3959655902107
Peach,Ripe,Peach_Ripe_074.jpg,20.044624918988983,247.42791234607907,229.96387718729747
Peach,Unripe,Peach_Unripe_001.jpg,19.06239717410239,246.23984644665956,230.2929610632601
Peach,Rotten,Peach_Rotten_045.jpg,26.76563575854946,91.60425034427358,173.39351904980492
Peach,Overripe,Peach_Overripe_074.jpg,21.444830964399575,195.40995284272051,246.10537742428266
Peach,Unripe,Peach_Unripe_023.jpg,41.65295849883577,117.97411313518695,159.37519974432726
Peach,Unripe,Peach_Unripe_078.jpg,18.31403077812297,168.3899284733762,170.62874792283793
Peach,Overripe,Peach_Overripe_011.jpg,15.99913304820252,243.96952045180575,182.84637614148653
Peach,Unripe,Peach_Unripe_046.jpg,68.07966626409703,41.68661229141506,154.36085832383608
Peach,Rotten,Peach_Rotten_091.jpg,104.61252135260732,48.85473798284444,119.00738386936796
Peach,Unripe,Peach_Unripe_071.jpg,18.212961828319344,161.89819863978923,164.80618528276455
Peach,Rotten,Peach_Rotten_054.jpg,102.04397200851203,42.12107648551318,169.0432302750041
Peach,Rotten,Peach_Rotten_013.jpg,22.925676642636088,209.81555786121893,207.80695783617466
Peach,Unripe,Peach_Unripe_045.jpg,19.10852327817127,246.89548240784868,231.0785525299502
Peach,Overripe,Peach_Overripe_013.jpg,16.122178934972332,245.98605801029214,207.53019890625757
Peach,Unripe,Peach_Unripe_005.jpg,15.059685475051822,250.1149803319895,187.6155924070054
Peach,Rotten,Peach_Rotten_081.jpg,21.60861540604541,214.68800059200447,211.96578127176488
Peach,Overripe,Peach_Overripe_091.jpg,19.10874287719533,236.9650209715422,224.5063499490333
Peach,Unripe,Peach_Unripe_011.jpg,40.045397833159605,59.76155279699296,221.4889999684134
