fruit,category,image,relative_path,colour_space,feature_version,L_mean,a_mean,b_mean,L_std,a_std,b_std,L_hist_1,L_hist_2,L_hist_3,L_hist_4,L_hist_5,L_hist_6,L_hist_7,L_hist_8,L_hist_9,L_hist_10,L_hist_11,L_hist_12,L_hist_13,L_hist_14,L_hist_15,L_hist_16,a_hist_1,a_hist_2,a_hist_3,a_hist_4,a_hist_5,a_hist_6,a_hist_7,a_hist_8,a_hist_9,a_hist_10,a_hist_11,a_hist_12,a_hist_13,a_hist_14,a_hist_15,a_hist_16,b_hist_1,b_hist_2,b_hist_3,b_hist_4,b_hist_5,b_hist_6,b_hist_7,b_hist_8,b_hist_9,b_hist_10,b_hist_11,b_hist_12,b_hist_13,b_hist_14,b_hist_15,b_hist_16
Apple,Overripe,Apple_Overripe_100.jpg,Apple/Overripe/Apple_Overripe_100.jpg,Lab,Enhanced,188.70856199003538,149.11225539750163,172.8948931330782,55.72927394550232,24.26570530085403,31.925356712863096,0.0,0.0,0.0004422702000144411,0.0029514766409126985,0.006110549498158706,0.03760199292367677,0.08923929525597508,0.06462560473680404,0.056078056177341275,0.05202541699761711,0.07614268178207806,0.08944689147230839,0.09862625460322036,0.08970864322333734,0.04951621055671885,0.287484655931836,0.0,0.0,0.0,0.0,0.0,0.0,0.0003700628204202466,0.17091486749945828,0.3687630875875511,0.13715791753917236,0.09692938118275679,0.1939851252798034,0.031879558090836854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031202613907141283,0.28683478951548824,0.03697920427467684,0.039136399740053396,0.2160896093580762,0.2504783738898113,0.13927900931475184,0.0,0.0
Apple,Ripe,Apple_Ripe_001.jpg,Apple/Ripe/Apple_Ripe_001.jpg,Lab,Enhanced,66.03032023357123,153.73011863935488,148.69182732412642,53.40650027062451,16.330273605542306,13.839968225783897,0.21754796552043737,0.09977755120956525,0.1149029103716748,0.13129692279173225,0.1149202891834275,0.06970062100287326,0.05751228102697189,0.04896190564463803,0.04206251737881173,0.03110228010010194,0.023982760218741298,0.018693808508666223,0.01302831587728241,0.008787885809620906,0.006227407544721473,0.0014945778107331533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039977059968486404,0.26529335434238566,0.26185814255259976,0.36311868569839634,0.06975275743813139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04413059597738435,0.3160452775975529,0.38450041709148186,0.24150176105292415,0.013665538974881817,0.00015640930577439976,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_002.jpg,Apple/Ripe/Apple_Ripe_002.jpg,Lab,Enhanced,120.97670450588481,166.4250992408942,156.105334633331,40.06748973149824,11.184564537521506,10.79499140156118,0.0,0.0008008914269795933,0.006093739118322992,0.0757538825823524,0.10994846437774199,0.13723100494463378,0.10378508252663816,0.09342572602548907,0.10150428302806584,0.15594748937948297,0.14605822132460453,0.054530259767393174,0.01284908419806391,0.0016366042203496036,0.00043526707988021375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041002158924716134,0.21357685075562327,0.5024374956473283,0.24298349467233052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022633888153771113,0.13756180792534276,0.4668152378299316,0.36226408524270426,0.03313253012048187,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_003.jpg,Apple/Ripe/Apple_Ripe_003.jpg,Lab,Enhanced,122.02058498575333,151.48550619294062,145.89463278478806,41.483372490994284,5.726862083010648,7.137134264089612,0.0038233412804558877,0.008577077397220433,0.005960341920102335,0.015409664476362134,0.1102081758446239,0.20775425946385967,0.12077687968831755,0.09350468104902004,0.09123684363551769,0.09312670814676964,0.11028086294121052,0.1067628074664184,0.032476594754899064,0.00010176193522125937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09827295458510191,0.8826830261092038,0.019044019305692824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01612199802291095,0.32656858754433865,0.6573094144327489,0.0,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_004.jpg,Apple/Ripe/Apple_Ripe_004.jpg,Lab,Enhanced,113.00614136441274,160.07539184165577,177.4964834723199,38.677486414590355,18.565997893737546,14.239608139269977,0.0001255902742891589,0.003730031146388019,0.012106902441474917,0.09737013965638489,0.1413392946850194,0.1274364513212095,0.1072666532703706,0.1140610871094141,0.12368130211996367,0.12729830201949144,0.11323219129910565,0.027416356877323383,0.004935697779563944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395232593187983,0.19842007434944212,0.2126368933989749,0.271450818848588,0.27796895408419536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02676328745101976,0.07044358484878922,0.3216994875916805,0.39572239525771075,0.1853712448507985,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_005.jpg,Apple/Ripe/Apple_Ripe_005.jpg,Lab,Enhanced,145.0474469947481,160.8312341956818,143.28617486870257,28.65788873847057,9.507864859051711,6.61426722353161,0.0,0.0,0.0,0.0,1.4588601439408669e-05,0.00038416650457109494,0.09146566815794589,0.2663392336121376,0.17475199377552997,0.15890877261233216,0.14623127796148602,0.08853822213577121,0.04781657265123515,0.017778642287492697,0.007415872398366073,0.0003549893016922776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006268235751799258,0.05115736238085973,0.33670978408869856,0.6043230888932112,0.0015415288854308494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9451468585878227e-05,0.5631151526940281,0.4336948064578874,0.003170589379498151,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_006.jpg,Apple/Ripe/Apple_Ripe_006.jpg,Lab,Enhanced,148.5892037669371,174.89129276408795,149.37052241240568,32.710674076541856,14.120619084847366,8.741683868389654,0.0,0.0,0.0,0.001620304921812131,0.007802475042954389,0.01306031014158637,0.03634267817916873,0.21853454838078243,0.2318504099697687,0.2044085343308901,0.0920528937123469,0.07423497683725175,0.059054133408730045,0.03215598425368101,0.013190804497705468,0.01569194632332151,0.0,0.0,0.0,0.0,0.0,0.0,0.0006687835751103761,0.009341220992192083,0.03142739076534938,0.09088388177211332,0.2114171687074533,0.595385937058222,0.06087561712955912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017181756889014543,0.2458894277822483,0.6734161247526042,0.07897627177624564,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_007.jpg,Apple/Ripe/Apple_Ripe_007.jpg,Lab,Enhanced,126.96921874095095,157.34638327445415,150.9008078994614,40.52720425885048,6.839184272614041,9.138707570870466,0.0020849018358718913,0.008716047952742213,0.005400474894307052,0.009555800081079502,0.04324723460937041,0.22008745004922653,0.15098164128105612,0.09671627960850163,0.09046157410088596,0.102174668442694,0.10708287484797575,0.10540337059130117,0.057175537151792355,0.0009121445531939525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249319511206347,0.5040684542769437,0.47099959460242014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017721665604911077,0.18077836335205857,0.5892019459083793,0.2122980251346496,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_008.jpg,Apple/Ripe/Apple_Ripe_008.jpg,Lab,Enhanced,101.78530721007964,151.81123792800702,168.87202917302034,49.20424237957203,12.106939348539028,15.009674003805662,0.06904717896585183,0.04618163054695561,0.05678265021641019,0.06674060040355496,0.06704095620966373,0.0822820880119526,0.11070036812839822,0.20008702616946222,0.11950695439212601,0.0669446883230904,0.05184603299293007,0.04063274956486914,0.01314249187499037,0.008664109791599275,0.00040047440814503323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003977789073209801,0.28218813055465697,0.4141560001848342,0.27583445004081747,0.023843630146481207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2357870092263126e-05,0.10384224388891453,0.11347673397717292,0.30174206367543077,0.4808966005883892,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_009.jpg,Apple/Ripe/Apple_Ripe_009.jpg,Lab,Enhanced,167.36381074168798,155.14216506000395,192.7744688176274,48.51735939331171,25.79403398565428,19.10102408067958,0.0,0.0,0.0,0.0,0.0009098957308675968,0.07442701160731842,0.11895042297855582,0.08610810544953756,0.07311135156403689,0.07784526854219939,0.08973539248475298,0.09424798347432607,0.11232293920912832,0.1232416879795395,0.11194176667322434,0.03715817430651185,0.0,0.0,0.0,0.0,0.0,0.0,0.028120696439110728,0.14055429864253377,0.22437536887664736,0.15770706275821345,0.12946340743655305,0.3086022034231749,0.01117696242376548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02737064725555771,0.036777001770607866,0.0985146566987998,0.2693045445602987,0.3003393665158367,0.26769378319889797,0.0,0.0
Apple,Ripe,Apple_Ripe_010.jpg,Apple/Ripe/Apple_Ripe_010.jpg,Lab,Enhanced,156.48724987221476,162.26035060485015,140.68505196599966,33.9871022859995,9.671071208299265,7.044448315440979,0.0,0.0,0.0,0.0,9.465573708422464e-05,0.010407398292410499,0.06866327168089655,0.17820835620846973,0.12673456638206837,0.14080987448649257,0.17986483160744365,0.1440707646290441,0.07271927001495558,0.04156333415368304,0.031132271927001482,0.0057314048804498014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7862294833689856e-05,0.060196315998712654,0.24563163773356292,0.6403034662930918,0.05383071767979855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053433163584044804,0.6391013384321221,0.35554587963576456,9.465573708422464e-06,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_011.jpg,Apple/Ripe/Apple_Ripe_011.jpg,Lab,Enhanced,176.24044866848297,144.444892832958,166.79933542260508,39.71336804051982,10.891145383667906,12.72528332360803,0.0,0.0,0.0,0.0,0.0,0.04236680892612481,0.07566654592985714,0.05613474227940596,0.05168979039039983,0.0681467424683853,0.0592686498999984,0.17213263200995285,0.25720090080158736,0.16657742641616397,0.04567001055134725,0.005145750326776798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02959495425124804,0.48571237342320334,0.3816241200648828,0.09903305563867144,0.004035496621994046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06141829005181182,0.21094032976897267,0.37113576591757336,0.3565056142616418,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_012.jpg,Apple/Ripe/Apple_Ripe_012.jpg,Lab,Enhanced,109.34651054176675,158.90962770216174,157.07149052575394,34.538800927589904,13.275269951379336,13.156890826271242,0.0,0.0,0.0,0.01419468908460099,0.18921804109954599,0.2427108353349342,0.16831798772351186,0.12423271950894027,0.08960501734721095,0.057996397117694054,0.036912863624232656,0.061299039231385,0.015512409927942327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026070856685348233,0.1223645583133171,0.24993327995729875,0.5688884440886033,0.032742860955430955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004286762743528148,0.1899519615692551,0.2721677341873494,0.5109754470242852,0.022618094475580428,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_013.jpg,Apple/Ripe/Apple_Ripe_013.jpg,Lab,Enhanced,107.57061049860128,139.6034391969722,142.5489221655422,36.05329427590131,14.886973255294134,17.702015800739588,0.0011107454336021054,0.0113542866545993,0.06201250617080791,0.09584498930393279,0.08623498436728642,0.09858482804015131,0.08142175415501063,0.15279743294388665,0.2540891887444461,0.15237781800230363,0.004171466183972352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.113871976304094e-05,0.10678788876090167,0.5526411058087868,0.1439032417311172,0.19662662497943048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003373375020569357,0.0011683396412703628,0.2595441829850253,0.333174263616916,0.15347210794800054,0.2370413032746419,0.015262465032088189,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_014.jpg,Apple/Ripe/Apple_Ripe_014.jpg,Lab,Enhanced,135.50043586067954,151.31247820696603,156.85937197318972,60.50656933096718,33.809391782868055,14.211763727707842,0.0037387160512959575,0.008092479950408737,0.01760877145403122,0.025604393475649904,0.07617876099337488,0.18425768083375296,0.16759327418542475,0.08990352950292507,0.05475863004145517,0.05183352059199564,0.053664135446127595,0.04762020068962843,0.027313935918794302,0.015381039091860053,0.11032602378830726,0.06612490798496762,0.0,0.0,0.0,0.0,0.0,0.08409205377552204,0.09756014877377858,0.05586765332610125,0.17638313122312185,0.0720187129518422,0.16050327379799303,0.2785440316144278,0.07503099453721278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003147882685676648,0.21845821548951988,0.3264741776761844,0.3602243229630776,0.08947251171980934,0.0022228894657316638,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_015.jpg,Apple/Ripe/Apple_Ripe_015.jpg,Lab,Enhanced,171.94244986049173,134.97835833353207,133.52071757327164,63.367236937354775,10.74726000654118,13.727414228646145,0.0,3.577134953378006e-05,0.06828750625998613,0.06609353015524762,0.027818186154102958,0.02580306679703335,0.02527245844561561,0.021075286766985418,0.027394891851286563,0.05018124150430446,0.05543962988577013,0.034847256337490744,0.09385209739346095,0.3562349462237377,0.14761047385114343,5.365702430067009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00043521808599432404,0.10372498986478425,0.6413266401163757,0.24593398993632687,0.008579161996518252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009300550878782815,0.6702060429733142,0.057246083037226024,0.20929220423055817,0.06190232036820639,0.00042329430281639734,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_016.jpg,Apple/Ripe/Apple_Ripe_016.jpg,Lab,Enhanced,130.3103640767513,149.0762214737161,146.97850357642963,41.42205711600006,5.303600984143327,6.0001901407748415,0.0,0.00623509820989289,0.005733641145971307,0.013378496007266384,0.1121087688756007,0.1411932785830525,0.09616621882450886,0.08557885175793807,0.09986564735268506,0.1264144873784202,0.13711539189342606,0.13895091397645976,0.03654959694205802,0.0007096090527192212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784581614502513e-05,0.16268024069939052,0.8320118835862688,0.005270029898194749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003992733603300151,0.2658952427809103,0.7301120236157885,0.0,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_017.jpg,Apple/Ripe/Apple_Ripe_017.jpg,Lab,Enhanced,131.32397308426232,169.64160389675604,155.71697298383046,32.72058036149319,12.193475599739585,9.33189759379896,0.0,0.0,0.0,5.021592849251781e-06,0.0009289946771115794,0.10146128351913222,0.27944662046801233,0.1484834789595259,0.13210304308526657,0.11697298383047097,0.08636135382143212,0.08747614743396602,0.029491814803655706,0.01599377322486692,0.001165009541026413,0.00011047504268353917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003495028623079239,0.046550165712564005,0.15362559003715973,0.3625238525660338,0.4338053630611628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002109068996685748,0.09565632218539717,0.5477051320678917,0.35425831073616537,0.00027116601385959613,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_018.jpg,Apple/Ripe/Apple_Ripe_018.jpg,Lab,Enhanced,212.01547833229037,139.8404255319149,171.340112640801,42.12252029949701,25.47098042623898,27.32921093835163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010159183354192731,0.09100242490613257,0.08194813829787226,0.06405467772215263,0.05796307884856065,0.07970901126408002,0.0942291145181476,0.11087101063829777,0.4100633604505628,0.0,0.0,0.0,0.0,0.0,0.0,0.12544000312891102,0.27020103254067557,0.2631903160200248,0.08916418961201493,0.07230718085106376,0.17969727784730896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029030428660826002,0.21900422403003733,0.04150696182728406,0.2012965425531913,0.18984668335419255,0.31654802878598215,0.002767130788485604,0.0,0.0
Apple,Ripe,Apple_Ripe_019.jpg,Apple/Ripe/Apple_Ripe_019.jpg,Lab,Enhanced,161.6939875910971,157.71758666535356,191.34611975576126,46.52301255886127,23.619746163957537,18.930085704565272,0.0,0.0,0.0,0.0010956273389797111,0.005194997045499304,0.09349763639944837,0.117724542052393,0.08067017923970839,0.06812586172936765,0.088671951940122,0.0980032499507582,0.11342820563324783,0.12189777427614717,0.12661266495962167,0.07798650778018505,0.007090801654520377,0.0,0.0,0.0,0.0,0.0,0.0,0.0005416584597203066,0.103764526295056,0.24663925546582596,0.18862024817805767,0.14024029938940302,0.3003988575930664,0.019795154618869385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400088635020681,0.03339816820957254,0.06295548552294654,0.30875763246011384,0.3363945243253886,0.21848532597990913,0.0,0.0
Apple,Ripe,Apple_Ripe_020.jpg,Apple/Ripe/Apple_Ripe_020.jpg,Lab,Enhanced,106.78945765417576,155.288328642245,138.016609603428,62.68472903956252,18.24516647515662,8.953214454397106,0.19631154427827247,0.011111577886069562,0.004043438077634009,0.0028094017812132404,0.012282599563098634,0.12542534868089392,0.18767854142160972,0.1395458746429171,0.08020710804906735,0.05068475886405644,0.03718387665938496,0.036359435389010236,0.040943748949756324,0.041290329356410665,0.032352755839354715,0.0017696605612502092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318328852293732,0.2638317089564778,0.24541043522097114,0.3032946143505292,0.15563035624264823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056387581919005184,0.608001806419089,0.3356106116619054,0.0,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_021.jpg,Apple/Ripe/Apple_Ripe_021.jpg,Lab,Enhanced,162.21311077291713,150.73597124631675,145.60762393549848,71.89967423331605,21.0611002784474,14.480366813480018,0.0,0.0003076126024026161,0.0037884920506427453,0.011211669850726929,0.01772010491208754,0.17479681378104445,0.22893663180390486,0.06988472622478381,0.03531068872842661,0.023872356960139864,0.019606255868924637,0.016764886830942575,0.01646536929702424,0.020407667648868293,0.02764465887381405,0.33328206456626597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792669105980636,0.376574490820192,0.1348719360165786,0.21364504743710114,0.19564161512806383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006565100540750569,0.4848136515234915,0.26411779943658303,0.2444305928828156,7.285561635851434e-05,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_022.jpg,Apple/Ripe/Apple_Ripe_022.jpg,Lab,Enhanced,121.96151182120428,162.38765238271148,163.6867073020564,53.05057766692398,16.25845236626096,12.497177824759408,0.0,0.0,0.048166020194557305,0.10608299470508555,0.10480159463120302,0.09508142470139143,0.12192540943233587,0.12341845216106387,0.08178641792882647,0.06859915650781921,0.047500307843861576,0.05053641792882648,0.06964197758896686,0.05429980913680579,0.022307135820711727,0.005852881418544512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011109315355251812,0.15010081886467178,0.24722170914911948,0.31871459795591667,0.2728535586750399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11542220785617531,0.20883742765669244,0.5263283462627754,0.14941201822435657,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_023.jpg,Apple/Ripe/Apple_Ripe_023.jpg,Lab,Enhanced,106.95774610715229,171.30791765637372,160.13341250989708,35.93737105671094,16.863411213617027,13.125968752103987,0.0,0.007152282924254416,0.06398785959356026,0.06943124835048821,0.08528635523884925,0.11601346001583525,0.1837292161520189,0.20266561097915006,0.1147598310899973,0.09150171549221425,0.043263394035365506,0.012767220902612819,0.007917656373713377,0.001524148851939825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09239245183425701,0.15589865399841638,0.2506861968857217,0.4761084718923196,0.02491422538928476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.577461071522825e-05,0.1426233834784903,0.30266561097915,0.4461731327527049,0.10845209817893897,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_024.jpg,Apple/Ripe/Apple_Ripe_024.jpg,Lab,Enhanced,93.28815144628419,157.75870398713727,159.1083940138831,55.182864239033975,13.732701999909128,11.361419344412814,0.04616746285731953,0.09735169982839383,0.09948131657467955,0.09501723791413506,0.11361949816798846,0.12890945070574952,0.08409473895768592,0.067989270751202,0.05079387165097474,0.04385232595890727,0.06504800333936271,0.053576673932872604,0.040795108451988915,0.00871944714994666,0.004560703739777065,2.3190019015815584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011556359476214766,0.18409783096022134,0.2986024148539801,0.4465701961875607,0.06957392205061606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.730006338605195e-06,0.14496853887420183,0.23815763028925677,0.6168545058206946,1.1595009507907792e-05,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_025.jpg,Apple/Ripe/Apple_Ripe_025.jpg,Lab,Enhanced,135.42275021793338,162.1282411255499,147.18646988464735,32.34623693294937,22.23957848316385,8.861254473447552,0.0,0.0,0.0,1.0136436434407115e-05,0.0006385954953676483,0.09001155553753519,0.14708476088146444,0.2252468222271777,0.2182273399963508,0.1071269284570316,0.07238429257810121,0.058710239828086014,0.04668335799866197,0.030150830174143963,0.0036389806799521545,8.615970969246048e-05,0.0,0.0,0.0,0.0,0.0,0.04201046080240029,0.039790581223265134,0.002980112311715692,0.0383157297220589,0.14806799521560193,0.49278792547691913,0.2360471952480385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031929774768382416,0.3060392888276196,0.6006548137936625,0.09298659963103367,0.0,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_026.jpg,Apple/Ripe/Apple_Ripe_026.jpg,Lab,Enhanced,97.90407546478615,164.07382544189028,143.38650517446652,39.2730120801703,14.572303127395982,8.562491238414662,0.0,0.0,0.016343071709863533,0.13863449033794298,0.26251488231523024,0.1921650334279695,0.09622218151845403,0.08340507372470003,0.07450315963000272,0.04652898617089475,0.03136734133162376,0.023839179412034058,0.01516164483927099,0.01360930488139939,0.005472112830845313,0.0002335378697682937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001099001740086088,0.0930579723417895,0.2665857679274658,0.43583203590072334,0.16707573953658753,0.03733858411942484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12125652532283e-05,0.5723646854107517,0.37647678358824055,0.04794395091125559,0.003173367524498579,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_027.jpg,Apple/Ripe/Apple_Ripe_027.jpg,Lab,Enhanced,105.40555620472072,167.65798083664407,161.01292650151905,37.54492543932902,8.326097340763926,11.351394853027442,0.014620822622107947,0.005258237906052808,0.010165926618368763,0.034850432344005554,0.2574199579340964,0.15264956765599416,0.10617258705304962,0.10466814676326229,0.09457525122692204,0.12269221780789887,0.09251577471371802,0.004411077354522078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017527459686842695,0.014270273428371094,0.16927144192568333,0.6988928487964468,0.11739016125262894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010589506894134128,0.07441867258705294,0.2993836176676789,0.592530380930123,0.023077821921009548,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_028.jpg,Apple/Ripe/Apple_Ripe_028.jpg,Lab,Enhanced,171.0744840928633,135.33933905054985,133.1061626012581,63.848537257971195,10.707463107199041,13.851684786240007,0.0,5.656876499072269e-06,0.062463230302756,0.07999954744988004,0.02889532515726115,0.0256426211702946,0.024262343304520963,0.020381726026157388,0.025438973616327996,0.04669751549984159,0.05329343349775985,0.033765895822962376,0.10835746933972933,0.3508111960899668,0.13995112458704795,3.394125899443362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0007636783273747564,0.09956102638367194,0.6532334706068694,0.23322170430375153,0.013220120378331894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000859845227858985,0.6704473457935463,0.06786554735937002,0.19889577770738098,0.0601778521971308,0.0017536317147124035,0.0,0.0,0.0,0.0
Apple,Ripe,Apple_Ripe_029.jpg,Apple/Ripe/Apple_Ripe_029.jpg,Lab,Enhanced,183.24054317409554,157.17419548271036,196.1685863481911,41.22840886750505,32.56335577675588,16.516326790789208,0.0,0.0,0.0,0.0,0.0,0.0005121926843893658,0.006046372176693976,0.08661053367979202,0.16230261842894242,0.09760393763741743,0.0895462722366579,0.0974290425744552,0.11336947831301204,0.12395062962222651,0.11787927243653792,0.10474965020987394,0.0,0.0,0.0,0.0,0.0,0.0,0.08278782730361772,0.15700579652208654,0.16699980011992782,0.13545622626424128,0.10847241655006983,0.08869678193084138,0.26058115130921417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008257545472716359,0.035366280231860836,0.034791625024984965,0.3070282830301815,0.32834049570257806,0.28621577053767705,0.0,0.0
Apple,Ripe,Apple_Ripe_030.jpg,Apple/Ripe/Apple_Ripe_030.jpg,Lab,Enhanced,164.97254661894897,149.48594368054248,191.17967131286494,54.4175760148443,26.12666993889579,20.915093497291064,0.0,0.0,0.0,0.0,0.03034940666792236,0.11545253343379154,0.10038378225654537,0.07014032774533802,0.05961574684498015,0.08008805801469193,0.07517894142022971,0.08790497268788838,0.08316067055942729,0.10351525711056683,0.11727726502166119,0.07693303823695602,0.0,0.0,0.0,0.0,0.0,0.0,0.0645366359012996,0.18118996044452795,0.2276205500094177,0.13119231493689945,0.11854869090224134,0.2769118478056128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03967319645884342,0.039284705217555047,0.14367112450555644,0.2501648144660008,0.26055989828592924,0.26664626106611383,0.0,0.0
Apple,Ripe,Apple_Ripe_031.jpg,Apple/Ripe/Apple_Ripe_031.jpg,Lab,Enhanced,162.35491042934342,142.60396366112082,142.22494787455852,50.213206351683084,11.591290535913197,17.30921437571892,0.0,0.0,0.0,0.0,0.00587209054933832,0.130292327986043,0.09775115952512649,0.06935875069145986,0.07875196800136156,0.09288966426960545,0.07513510063401549,0.0853899834049614,0.09201736096336316,0.13022850091485455,0.14185566571635233,0.00045742734351729664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970916131228452,0.3090825922301175,0.09382579464703619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29115782307135835,0.25856346538445146,0.2638185609123013,0.13823879834900626,0.048221352282881526,0.0,0.0,0.0,0.0
