fruit,category,image,image_path,L_mean,a_mean,b_mean
Banana,Unripe,Banana_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_078.jpg,118.00992734195904,137.16394684695186,167.53585305202625
Banana,Unripe,Banana_Unripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_074.jpg,210.3998232896502,110.27190821380663,158.31286115983903
Banana,Ripe,Banana_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_046.jpg,142.745015876616,129.3242572011794,180.3055965071445
Banana,Ripe,Banana_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_005.jpg,158.50616404914965,129.05968752542924,145.83308243144276
Banana,Ripe,Banana_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_032.jpg,180.4691267664077,135.30861130961986,149.3380149381037
Banana,Unripe,Banana_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_031.jpg,202.45725673740677,130.9449840781347,145.61490991857409
Banana,Rotten,Banana_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_032.jpg,38.81195689954814,128.93849763375312,131.19452019999466
Banana,Ripe,Banana_Ripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_031.jpg,177.2798287165757,123.53663371434456,143.69140665225004
Banana,Unripe,Banana_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_019.jpg,167.6160477732453,97.80235712183018,164.3060368392279
Banana,Rotten,Banana_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_081.jpg,101.93345697329377,130.03127101879326,141.1284668644906
Banana,Unripe,Banana_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_023.jpg,157.9332895600788,133.27070912672357,152.46298095863426
Banana,Unripe,Banana_Unripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_081.jpg,152.11571189990192,135.01341356731967,155.19464252578004
Banana,Rotten,Banana_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_046.jpg,173.1442767403469,132.91702399073816,148.34111227836974
Banana,Overripe,Banana_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_077.jpg,123.40555538452065,129.4134597623299,140.36109229727234
Banana,Unripe,Banana_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_046.jpg,136.1457367539623,135.47279192252614,156.38295187010024
Banana,Overripe,Banana_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_078.jpg,211.6935580836108,132.3981378715008,147.1185488346282
Banana,Rotten,Banana_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_071.jpg,133.27106421121252,134.45604395604394,151.04911878375862
Banana,Rotten,Banana_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_001.jpg,96.40331411114543,128.6918614629458,138.636031304706
Banana,Ripe,Banana_Ripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_074.jpg,177.46629382933267,124.75207992962171,160.82610908633907
Banana,Overripe,Banana_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_040.jpg,197.8918060235451,128.5589458796123,141.42400370231707
Banana,Unripe,Banana_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_032.jpg,132.37602742250562,139.35540525598023,168.7489403265637
Banana,Overripe,Banana_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_005.jpg,88.70189938398357,131.99732326195365,137.14331915517747
Banana,Overripe,Banana_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_013.jpg,160.55862392140386,132.57144588436802,162.54942151698285
Banana,Rotten,Banana_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_091.jpg,90.22805641211681,128.1570197714493,130.01252494104844
Banana,Rotten,Banana_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_013.jpg,146.91933831410378,135.6686132652418,157.5248565664208
Banana,Rotten,Banana_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_011.jpg,109.89914577324163,156.06039494120256,159.0888562236521
Banana,Unripe,Banana_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_077.jpg,165.50994109930812,128.9093662388436,140.34533424213586
Banana,Ripe,Banana_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_040.jpg,115.46449938637758,137.46588642871754,177.11638371855184
Banana,Overripe,Banana_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_084.jpg,174.63541136196457,132.45484637582754,144.23253692072655
Banana,Overripe,Banana_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_031.jpg,73.18418560606061,138.2943215638528,130.9921875
Banana,Rotten,Banana_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_019.jpg,38.72803594008365,131.04423815776676,127.78119224783582
Banana,Overripe,Banana_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_032.jpg,173.3222355050807,139.15482665869695,145.15282426778242
Banana,Overripe,Banana_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_081.jpg,115.21927858353739,139.74924656244113,163.8517234884159
Banana,Rotten,Banana_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Rotten\Banana_Rotten_054.jpg,69.27651515151516,132.37598262964372,141.18991695194623
Banana,Ripe,Banana_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_023.jpg,199.29627183161665,131.4660434393193,181.03858038513212
Banana,Ripe,Banana_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_071.jpg,183.49392185068152,133.28211809649576,174.53777177757866
Grape,Rotten,Grape_Rotten_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_074.jpg,81.72355250668737,127.5757399257917,116.3805979808439
Grape,Unripe,Grape_Unripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_091.jpg,128.22462115978075,128.84777301828566,132.91576850444474
Grape,Ripe,Grape_Ripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_032.jpg,242.27616279069767,127.32703488372093,131.2485465116279
Grape,Unripe,Grape_Unripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_046.jpg,231.14349593495936,126.78170731707317,122.2560975609756
Grape,Ripe,Grape_Ripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_054.jpg,155.25148075932603,128.6410952100655,142.8794422779781
Grape,Overripe,Grape_Overripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_077.jpg,49.58605313092979,127.58805909460558,131.8889400921659
Grape,Overripe,Grape_Overripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_091.jpg,84.6650626475395,126.09704315719388,150.41450275407058
Grape,Rotten,Grape_Rotten_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_031.jpg,117.4394852135816,138.67889740781308,152.668994158452
Grape,Rotten,Grape_Rotten_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_045.jpg,168.96880938806538,136.83936122196883,136.9094035062714
Grape,Rotten,Grape_Rotten_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_001.jpg,87.61494476268412,134.24132569558103,137.48438011456628
Grape,Overripe,Grape_Overripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_040.jpg,71.43754243041413,133.09360149355058,154.1764044467074
Grape,Overripe,Grape_Overripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_045.jpg,73.48733704226521,135.89448227185918,157.5251598438927
Grape,Rotten,Grape_Rotten_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_011.jpg,65.78882216603455,127.14675516224189,128.37887168141592
Grape,Rotten,Grape_Rotten_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_013.jpg,89.74078175505807,129.51807733748353,138.29616604812642
Grape,Unripe,Grape_Unripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_084.jpg,135.69472361809045,129.52386934673368,138.3999162479062
Grape,Rotten,Grape_Rotten_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_005.jpg,152.43218187413447,135.02321511001693,163.1326165563933
Grape,Rotten,Grape_Rotten_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_034.jpg,94.85340204017247,126.95333368387843,129.7978756967084
Grape,Ripe,Grape_Ripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_071.jpg,149.6012770414535,132.18468758812392,140.82071063126938
Grape,Unripe,Grape_Unripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_031.jpg,160.6556299166373,114.44924122343548,172.33152812023013
Grape,Overripe,Grape_Overripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_046.jpg,129.7987849779087,128.59192439862542,162.919734904271
Grape,Overripe,Grape_Overripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_081.jpg,128.96548939377624,135.41428879078282,151.42319909550986
Grape,Rotten,Grape_Rotten_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_019.jpg,67.86006503723907,128.08971467533829,125.94435120109095
Grape,Overripe,Grape_Overripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_013.jpg,171.58329141515762,125.90404929577464,149.0814889336016
Grape,Overripe,Grape_Overripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_078.jpg,100.37594670406732,133.60528284244975,160.16467975689574
Grape,Unripe,Grape_Unripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_054.jpg,147.3421550094518,116.89674518927828,141.02593185012844
Grape,Rotten,Grape_Rotten_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_046.jpg,141.0655276816609,135.1998053633218,153.06987456747405
Grape,Ripe,Grape_Ripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_077.jpg,96.77586026488086,123.86220813776197,134.05099554545725
Grape,Ripe,Grape_Ripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_045.jpg,153.39909316402694,130.31309166211543,151.26925177498634
Grape,Ripe,Grape_Ripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_011.jpg,227.14106145251398,118.17178770949721,127.86871508379889
Grape,Unripe,Grape_Unripe_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_077.jpg,65.33715156794425,107.39701655052265,156.36019163763066
Grape,Unripe,Grape_Unripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_013.jpg,95.88740206879667,129.92694944301627,149.69388082996696
Grape,Ripe,Grape_Ripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_005.jpg,235.53334442042242,127.3548977216032,129.01326293031764
Grape,Overripe,Grape_Overripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_032.jpg,107.29924242424242,128.05525987725355,160.27898446490218
Grape,Ripe,Grape_Ripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_040.jpg,188.12755102040816,110.421768707483,137.29761904761904
Grape,Overripe,Grape_Overripe_074.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_074.jpg,104.15831394060284,130.6269808289007,152.9319176640071
Grape,Overripe,Grape_Overripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_001.jpg,104.26998964023356,132.75412036165002,154.6719250329629
Grape,Overripe,Grape_Overripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_034.jpg,115.11911644326204,127.88129924281183,132.67611659674614
Grape,Unripe,Grape_Unripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_071.jpg,145.9323897531875,125.10790735758569,137.2203474090537
Grape,Ripe,Grape_Ripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_019.jpg,98.34417732454015,117.52054318282379,165.3201470681191
Grape,Ripe,Grape_Ripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_084.jpg,77.46723300970874,129.67236579097658,113.23273605558728
Grape,Overripe,Grape_Overripe_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_031.jpg,60.881312236785135,128.0172688629118,138.67618176093202
Grape,Unripe,Grape_Unripe_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_040.jpg,213.3962048981118,115.70391661992896,164.71965787997758
Grape,Unripe,Grape_Unripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_078.jpg,100.92195492879856,127.95807410479746,133.5386423337481
Grape,Overripe,Grape_Overripe_005.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_005.jpg,59.75570198450665,128.27935094595847,141.30337026634982
Grape,Ripe,Grape_Ripe_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_091.jpg,115.42655803996195,127.53945647002854,150.75120421027592
Grape,Overripe,Grape_Overripe_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_011.jpg,124.44212335398916,128.73111928737413,157.070100697134
Grape,Overripe,Grape_Overripe_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_071.jpg,89.7847846824748,132.1902085036795,149.96712319433087
Grape,Ripe,Grape_Ripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_034.jpg,250.61,121.9,144.74
Grape,Unripe,Grape_Unripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_023.jpg,105.57680698095604,118.3376872839032,150.3626173096976
Grape,Rotten,Grape_Rotten_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_081.jpg,176.5650205032894,123.13087441366493,135.65885624096526
Grape,Ripe,Grape_Ripe_013.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_013.jpg,148.2699666450477,129.66390252941721,138.0552673028815
Grape,Ripe,Grape_Ripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_023.jpg,148.33775371561669,119.0706383096717,147.48560891748002
Grape,Unripe,Grape_Unripe_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_032.jpg,178.40355136708175,124.53274736058474,152.19442000541417
Grape,Ripe,Grape_Ripe_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_078.jpg,85.3322380159391,129.99782175567978,149.84341917449746
Grape,Ripe,Grape_Ripe_046.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_046.jpg,241.77056962025316,119.84335443037975,129.69620253164558
Grape,Rotten,Grape_Rotten_071.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_071.jpg,168.36894343649948,134.24167556029883,170.98772678762006
Grape,Rotten,Grape_Rotten_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_032.jpg,70.07628780840301,127.07040363373594,128.8248683803035
Grape,Unripe,Grape_Unripe_034.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_034.jpg,152.34614188618897,113.89532339745014,155.1617264892719
Grape,Unripe,Grape_Unripe_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_045.jpg,133.85260860773147,117.34760372080483,150.78139429072158
Grape,Overripe,Grape_Overripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_019.jpg,98.29976635514019,126.83042990654205,142.52609345794392
Grape,Rotten,Grape_Rotten_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_023.jpg,168.9690260475651,115.1451302378256,170.65999748332703
Grape,Rotten,Grape_Rotten_078.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_078.jpg,130.88185582075013,127.26592791037505,127.76249391134924
Grape,Rotten,Grape_Rotten_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_084.jpg,132.6457014434034,134.9709736642188,146.05878070397569
Grape,Unripe,Grape_Unripe_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_019.jpg,141.58058651920228,128.86127318644952,140.93232387006879
Grape,Ripe,Grape_Ripe_081.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_081.jpg,59.388166380051594,131.2692211235311,126.46409250501577
Grape,Rotten,Grape_Rotten_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_077.jpg,158.38118952760388,143.16704610130904,140.32270916334662
Grape,Rotten,Grape_Rotten_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_054.jpg,141.13129907209137,137.64164882226981,157.23344039971448
Grape,Overripe,Grape_Overripe_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_054.jpg,76.41052005812674,129.91391078427054,130.53037342022986
Grape,Rotten,Grape_Rotten_040.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_040.jpg,183.03037706707852,128.66111895188135,137.7740127286768
Grape,Overripe,Grape_Overripe_023.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_023.jpg,115.47126307922272,132.23221225710014,166.70829596412557
Grape,Ripe,Grape_Ripe_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_001.jpg,105.87339825730395,136.04066595884893,141.2340374899319
Grape,Overripe,Grape_Overripe_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_084.jpg,111.61796514069718,128.81662116757664,155.48990270194597
Grape,Rotten,Grape_Rotten_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_091.jpg,68.91136245449817,127.83907956318252,127.07124284971398
Guava,Defect,Guava_Defect_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_001.jpg,113.61415856750476,135.87082717092753,158.4627350517642
Guava,Defect,Guava_Defect_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_019.jpg,125.88962374171372,134.2666799656273,146.13888718389393
Guava,Defect,Guava_Defect_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_045.jpg,101.66744147888865,136.10503719098665,154.23208816451543
Guava,Class_A,Guava_Class_A_011.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_011.jpg,142.07738876732313,132.7673231218089,176.87283005105763
Guava,Class_A,Guava_Class_A_091.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_091.jpg,169.1080995403392,130.22335816558356,149.0511174512601
Guava,Class_A,Guava_Class_A_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_077.jpg,132.3272218952325,132.7771041789288,171.97339611536196
Guava,Class_A,Guava_Class_A_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_045.jpg,131.80191894962758,134.2323885872996,173.74349829566975
Guava,Class_B,Guava_Class_B_031.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_031.jpg,102.05302450229709,134.48241632028004,146.9779862174579
Guava,Class_A,Guava_Class_A_001.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_001.jpg,132.24974288652726,134.8605016569535,174.9525197120329
Guava,Class_A,Guava_Class_A_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_032.jpg,203.52299750517543,129.0859453792664,131.80667100164553
Guava,Defect,Guava_Defect_032.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_032.jpg,108.47487521787356,133.32687965457137,152.90195690064965
Guava,Defect,Guava_Defect_054.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_054.jpg,106.58250725338492,135.59517045454547,155.47128868471953
Guava,Class_A,Guava_Class_A_019.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_019.jpg,106.7352510460251,132.96663179916317,164.66663179916318
Guava,Class_B,Guava_Class_B_084.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_084.jpg,170.22399288141077,130.33244620611552,137.89052742274714
Guava,Class_B,Guava_Class_B_045.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_045.jpg,171.19955858494342,129.31401045068583,133.9324181959925
Guava,Defect,Guava_Defect_077.jpg,C:\Users\user\code\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_077.jpg,103.54941137311236,138.92484495988228,158.14443257068777
