image,image_path,actual_fruit,predicted_fruit,fruit_confidence,fruit_correct,low_fruit_confidence,actual_category,predicted_condition,condition_type,condition_confidence,condition_correct,overall_correct,raw_damage_percentage,damage_percentage,damage_level,processing_time_seconds
Melon_Overripe_035.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_035.jpg,Melon,Peach,32.0,False,True,Overripe,Ripe,Ripeness,40.039312011619295,False,False,20.258536664608986,9.381583603065401,Low,0.3362217000685632
Peach_Ripe_052.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Ripe\Peach_Ripe_052.jpg,Peach,Peach,59.0,True,False,Ripe,Ripe,Ripeness,64.79668759106154,True,True,36.157651387093566,17.94542267926983,Moderate,0.3502527999226004
Guava_Class_B_029.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_029.jpg,Guava,Guava,69.0,True,False,Class_B,Class_B,Quality Category,70.69882154882156,True,True,30.54218937961849,15.08752665869619,Moderate,0.3739167999010533
Mango_Ripe_038.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_038.jpg,Mango,Mango,39.33333333333333,True,True,Ripe,Ripe,Ripeness,48.16080975258624,True,True,41.728209910772804,14.025168157593765,Moderate,0.5044114000629634
Apple_Ripe_076.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_076.jpg,Apple,Apple,93.0,True,False,Ripe,Ripe,Ripeness,80.84231047208664,True,True,47.48752286183701,18.31579765046189,Moderate,0.4013199999462813
Guava_Defect_007.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_007.jpg,Guava,Guava,52.33333333333333,True,False,Defect,Defect,Quality Category,92.0888888888889,True,True,51.35651448019007,17.151730960637,Moderate,0.42611910006962717
Mango_Unripe_082.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_082.jpg,Mango,Mango,59.333333333333336,True,False,Unripe,Unripe,Ripeness,87.30043947397861,True,True,38.70126113617957,13.945579153650353,Moderate,0.32151350006461143
Peach_Unripe_063.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Unripe\Peach_Unripe_063.jpg,Peach,Peach,86.0,True,False,Unripe,Unripe,Ripeness,50.6635462431396,True,True,36.95030169869483,13.86802014330688,Moderate,0.3377348999492824
Grape_Unripe_073.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_073.jpg,Grape,Grape,53.333333333333336,True,False,Unripe,Unripe,Ripeness,66.18728118362563,True,True,55.733162830349535,19.093910731114796,Moderate,0.591901000123471
Peach_Overripe_084.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Overripe\Peach_Overripe_084.jpg,Peach,Peach,77.33333333333333,True,False,Overripe,Overripe,Ripeness,37.280393106939954,True,True,40.73755934003917,15.220348848367527,Moderate,0.36167499981820583
Melon_Rotten_017.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Rotten\Melon_Rotten_017.jpg,Melon,Melon,48.333333333333336,True,False,Rotten,Overripe,Ripeness,47.019184114964716,False,False,71.83952448647423,19.90831414693945,Moderate,0.6380731998942792
Melon_Unripe_086.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Unripe\Melon_Unripe_086.jpg,Melon,Melon,35.0,True,True,Unripe,Unripe,Ripeness,51.424182750495326,True,True,6.2642356667172825,4.16797363291842,Low,0.37283780006691813
Mango_Overripe_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_009.jpg,Mango,Apple,42.0,False,False,Overripe,Ripe,Ripeness,46.57155822686745,False,False,44.60352803093068,17.204576696160416,Moderate,0.6443690999876708
Melon_Overripe_020.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_020.jpg,Melon,Banana,22.666666666666664,False,True,Overripe,Rotten,Ripeness,33.724510247676506,False,False,22.665936888196537,10.498257593599352,Moderate,0.3064397999551147
Grape_Ripe_082.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_082.jpg,Grape,Grape,53.333333333333336,True,False,Ripe,Ripe,Ripeness,44.465468514823655,True,True,65.96720487529058,22.00517510022696,Moderate,0.6662440001964569
Apple_Rotten_092.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_092.jpg,Apple,Apple,83.0,True,False,Rotten,Ripe,Ripeness,59.68408103442536,False,False,43.42890895437645,23.964434874036154,Moderate,0.2850242001004517
Guava_Defect_015.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_015.jpg,Guava,Banana,56.00000000000001,False,False,Defect,Unripe,Ripeness,48.25578291497881,False,False,41.744747871119294,16.779694371729935,Moderate,0.3920243000611663
Pear_Ripe_004.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Ripe\Pear_Ripe_004.jpg,Pear,Pear,95.0,True,False,Ripe,Ripe,Ripeness,74.8561198332704,True,True,69.46234366503535,13.132973401814846,Moderate,0.5833602000493556
Peach_Rotten_032.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_032.jpg,Peach,Peach,51.33333333333333,True,False,Rotten,Rotten,Ripeness,56.35751478633111,True,True,19.892516712615098,9.876315104870534,Low,0.7879361999221146
Melon_Rotten_022.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Rotten\Melon_Rotten_022.jpg,Melon,Banana,44.666666666666664,False,False,Rotten,Overripe,Ripeness,47.063261354565626,False,False,54.31155008343481,16.220375886494836,Moderate,0.3924394999630749
Orange_Unripe_074.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Unripe\Orange_Unripe_074.jpg,Orange,Orange,67.66666666666666,True,False,Unripe,Unripe,Ripeness,75.91361057108054,True,True,33.88488950968805,20.39273124955231,Moderate,0.6064871000126004
Mango_Rotten_065.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_065.jpg,Mango,Mango,84.66666666666667,True,False,Rotten,Rotten,Ripeness,80.62912877714005,True,True,19.180090611628493,11.962875877013591,Moderate,0.688112499890849
Grape_Rotten_008.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_008.jpg,Grape,Grape,88.66666666666667,True,False,Rotten,Rotten,Ripeness,66.5302944613379,True,True,89.41124322069254,14.874845591494577,Moderate,0.2207589999306947
Melon_Rotten_016.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Rotten\Melon_Rotten_016.jpg,Melon,Melon,38.666666666666664,True,True,Rotten,Overripe,Ripeness,43.76918239274323,False,False,61.71185805323004,21.026424172966387,Moderate,0.3942132000811398
Orange_Ripe_008.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Ripe\Orange_Ripe_008.jpg,Orange,Orange,29.333333333333332,True,True,Ripe,Ripe,Ripeness,66.98564703123313,True,True,25.76353239326792,10.713570899871662,Moderate,0.38230139994993806
Pear_Rotten_007.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Rotten\Pear_Rotten_007.jpg,Pear,Pear,42.0,True,False,Rotten,Rotten,Ripeness,55.706595594081,True,True,50.18150953251501,20.175087531013318,Moderate,0.40972390002571046
Apple_Overripe_032.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Overripe\Apple_Overripe_032.jpg,Apple,Apple,92.66666666666666,True,False,Overripe,Overripe,Ripeness,87.14343658701256,True,True,54.25182882798028,20.880492002802107,Moderate,0.3080049999989569
Apple_Overripe_095.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Overripe\Apple_Overripe_095.jpg,Apple,Apple,56.666666666666664,True,False,Overripe,Overripe,Ripeness,51.985373648572285,True,True,43.637454981992796,16.51556130264606,Moderate,0.2910690000280738
Orange_Unripe_056.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Unripe\Orange_Unripe_056.jpg,Orange,Orange,68.0,True,False,Unripe,Unripe,Ripeness,75.9694300074082,True,True,38.6123337479667,18.292498549779925,Moderate,0.42777539999224246
Apple_Rotten_084.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_084.jpg,Apple,Apple,70.66666666666667,True,False,Rotten,Overripe,Ripeness,37.67110936851037,False,False,68.94650655021834,14.238827634586517,Moderate,0.5603978000581264
Peach_Rotten_060.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_060.jpg,Peach,Peach,40.33333333333333,True,False,Rotten,Rotten,Ripeness,55.324112081519985,True,True,70.54911917288409,17.52506040792103,Moderate,0.28365200012922287
Apple_Rotten_054.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Rotten\Apple_Rotten_054.jpg,Apple,Apple,73.0,True,False,Rotten,Rotten,Ripeness,70.06239210608565,True,True,54.05271430298634,13.597684114677792,Moderate,0.35329770017415285
Orange_Rotten_043.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Rotten\Orange_Rotten_043.jpg,Orange,Orange,38.0,True,True,Rotten,Overripe,Ripeness,38.87204774277531,False,False,50.674850033325924,19.618282164148706,Moderate,0.5227855001576245
Grape_Overripe_090.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_090.jpg,Grape,Mango,38.0,False,True,Overripe,Overripe,Ripeness,40.62528063865557,True,False,76.2106102911847,6.515397511966493,Low,0.9096210000570863
Apple_Unripe_058.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_058.jpg,Apple,Apple,80.0,True,False,Unripe,Unripe,Ripeness,95.28345309285314,True,True,69.41248493800288,11.132613217023945,Moderate,0.3002321000676602
Grape_Ripe_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_021.jpg,Grape,Grape,42.66666666666667,True,False,Ripe,Ripe,Ripeness,38.60347309518619,True,True,53.41049556129902,21.43639734801663,Moderate,0.3951507001183927
Guava_Class_B_096.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_B\Guava_Class_B_096.jpg,Guava,Guava,80.66666666666666,True,False,Class_B,Class_B,Quality Category,58.4463887963888,True,True,31.520594815107252,14.822625844066653,Moderate,0.5045483999419957
Mango_Overripe_033.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_033.jpg,Mango,Mango,42.0,True,False,Overripe,Overripe,Ripeness,38.04694236227521,True,True,32.97516590626296,19.87970732693255,Moderate,0.32962219999171793
Mango_Rotten_059.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Rotten\Mango_Rotten_059.jpg,Mango,Mango,68.0,True,False,Rotten,Overripe,Ripeness,38.09399050808596,False,False,49.560225374258856,15.932559445327088,Moderate,0.683227299945429
Orange_Overripe_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Overripe\Orange_Overripe_009.jpg,Orange,Orange,36.333333333333336,True,True,Overripe,Rotten,Ripeness,30.64061255903695,False,False,46.19120760513098,15.959341611446096,Moderate,0.5674149000551552
Banana_Unripe_011.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_011.jpg,Banana,Banana,54.0,True,False,Unripe,Unripe,Ripeness,58.9072473638954,True,True,49.17783007482501,17.305127106339004,Moderate,1.016932199941948
Orange_Unripe_032.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Unripe\Orange_Unripe_032.jpg,Orange,Orange,48.0,True,False,Unripe,Rotten,Ripeness,32.79929947997969,False,False,20.84994907383431,10.41707632828819,Moderate,0.4641768999863416
Banana_Overripe_014.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_014.jpg,Banana,Banana,66.66666666666666,True,False,Overripe,Overripe,Ripeness,65.39128612283179,True,True,37.720620199971016,18.711514861976525,Moderate,0.3103046000469476
Guava_Class_A_083.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_083.jpg,Guava,Guava,75.33333333333333,True,False,Class_A,Class_A,Quality Category,43.15992803492804,True,True,40.89670939027653,14.115366952081864,Moderate,1.3729484998621047
Pear_Overripe_049.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Overripe\Pear_Overripe_049.jpg,Pear,Pear,32.33333333333333,True,True,Overripe,Overripe,Ripeness,47.688814893779416,True,True,39.5442476767778,18.67516111091977,Moderate,0.33141300012357533
Peach_Rotten_071.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_071.jpg,Peach,Apple,55.00000000000001,False,False,Rotten,Rotten,Ripeness,53.77201703760976,True,False,56.54896574014221,18.03139487465659,Moderate,0.25743770017288625
Pear_Rotten_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Rotten\Pear_Rotten_021.jpg,Pear,Banana,40.33333333333333,False,False,Rotten,Overripe,Ripeness,39.43548090297365,False,False,43.56514788169464,16.61348492820327,Moderate,0.3347158001270145
Grape_Unripe_035.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Unripe\Grape_Unripe_035.jpg,Grape,Banana,43.333333333333336,False,False,Unripe,Unripe,Ripeness,40.45843132239103,True,False,68.40325107317966,14.352170693421563,Moderate,0.6315370998345315
Peach_Overripe_087.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Overripe\Peach_Overripe_087.jpg,Peach,Peach,78.0,True,False,Overripe,Ripe,Ripeness,36.035596347983216,False,False,38.63982217662649,14.998851201162692,Moderate,0.3686081999912858
Mango_Ripe_035.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Ripe\Mango_Ripe_035.jpg,Mango,Mango,76.66666666666667,True,False,Ripe,Ripe,Ripeness,67.19381581684067,True,True,54.952451285240464,18.32352443714047,Moderate,0.4451779001392424
Peach_Unripe_070.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Unripe\Peach_Unripe_070.jpg,Peach,Peach,83.0,True,False,Unripe,Ripe,Ripeness,57.35917944334938,False,False,36.92479813211402,15.405337566275904,Moderate,0.3786760000512004
Banana_Unripe_030.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_030.jpg,Banana,Banana,84.33333333333334,True,False,Unripe,Unripe,Ripeness,77.88011189762923,True,True,49.10736458706989,18.881810742667145,Moderate,0.486211400013417
Guava_Defect_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_021.jpg,Guava,Guava,62.0,True,False,Defect,Defect,Quality Category,78.53098845598846,True,True,47.050938337801604,16.914855847942498,Moderate,0.5381708000786602
Peach_Overripe_013.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Overripe\Peach_Overripe_013.jpg,Peach,Peach,75.0,True,False,Overripe,Unripe,Ripeness,36.71289808802584,False,False,39.05671314933497,16.728648345161993,Moderate,0.3308255998417735
Guava_Defect_012.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_012.jpg,Guava,Guava,88.66666666666667,True,False,Defect,Defect,Quality Category,76.81164021164021,True,True,50.26478837861599,20.432643720302885,Moderate,0.33185509988106787
Peach_Unripe_022.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Unripe\Peach_Unripe_022.jpg,Peach,Peach,67.0,True,False,Unripe,Ripe,Ripeness,50.70122378948817,False,False,39.296853425169346,17.997320786765542,Moderate,0.34980970015749335
Banana_Unripe_059.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Unripe\Banana_Unripe_059.jpg,Banana,Banana,76.33333333333333,True,False,Unripe,Unripe,Ripeness,78.65739434057961,True,True,27.657627893974436,15.761264332876948,Moderate,0.7086019997950643
Pear_Overripe_028.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Overripe\Pear_Overripe_028.jpg,Pear,Banana,31.333333333333336,False,True,Overripe,Overripe,Ripeness,48.45181025201354,True,False,28.430416478367388,14.59848283119366,Moderate,0.46709809987805784
Banana_Overripe_012.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_012.jpg,Banana,Banana,78.0,True,False,Overripe,Overripe,Ripeness,63.70584019467241,True,True,58.3655061669343,22.568790118171105,Moderate,0.38411540002562106
Melon_Unripe_094.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Unripe\Melon_Unripe_094.jpg,Melon,Melon,28.000000000000004,True,True,Unripe,Unripe,Ripeness,90.41595411063764,True,True,20.827867657775833,8.526291963293433,Low,0.47858579992316663
Pear_Unripe_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Unripe\Pear_Unripe_009.jpg,Pear,Banana,30.0,False,True,Unripe,Unripe,Ripeness,75.22147535815644,True,False,37.536520227276796,17.82848915203617,Moderate,0.5706958998925984
Melon_Ripe_009.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Ripe\Melon_Ripe_009.jpg,Melon,Melon,32.0,True,True,Ripe,Ripe,Ripeness,43.03569996947264,True,True,16.446742193769946,9.408696409449131,Low,0.3825767000671476
Apple_Unripe_036.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_036.jpg,Apple,Apple,88.0,True,False,Unripe,Unripe,Ripeness,96.60456824075379,True,True,37.863699666062686,21.709321161031163,Moderate,0.3814926000777632
Peach_Ripe_094.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Ripe\Peach_Ripe_094.jpg,Peach,Peach,60.333333333333336,True,False,Ripe,Ripe,Ripeness,63.049128867364544,True,True,17.35679117898523,9.25876058818435,Low,0.7538182998541743
Pear_Rotten_068.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Rotten\Pear_Rotten_068.jpg,Pear,Apple,26.333333333333332,False,True,Rotten,Overripe,Ripeness,33.610071331911904,False,False,38.55629450158228,21.46969324425806,Moderate,0.30317130009643734
Grape_Rotten_029.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Rotten\Grape_Rotten_029.jpg,Grape,Grape,55.333333333333336,True,False,Rotten,Overripe,Ripeness,43.29054397689149,False,False,72.84202307625574,4.951322040440379,Low,0.8984644999727607
Grape_Overripe_027.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Overripe\Grape_Overripe_027.jpg,Grape,Grape,52.0,True,False,Overripe,Overripe,Ripeness,65.96088524720442,True,True,87.73540556711016,8.32140511259224,Low,0.8328760000877082
Peach_Rotten_055.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_055.jpg,Peach,Peach,66.33333333333333,True,False,Rotten,Rotten,Ripeness,29.48467043891255,True,True,35.13378865559159,14.298958901825667,Moderate,0.3221674000378698
Peach_Rotten_010.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Rotten\Peach_Rotten_010.jpg,Peach,Peach,76.0,True,False,Rotten,Rotten,Ripeness,40.779461799063036,True,True,36.716947727963664,15.405012789145909,Moderate,0.3140503999311477
Guava_Class_A_069.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Class_A\Guava_Class_A_069.jpg,Guava,Guava,80.0,True,False,Class_A,Class_A,Quality Category,92.37498797498797,True,True,45.3525641025641,16.761047915635604,Moderate,0.5439583000261337
Peach_Unripe_031.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Peach\Unripe\Peach_Unripe_031.jpg,Peach,Peach,71.0,True,False,Unripe,Ripe,Ripeness,54.40538627848982,False,False,36.694141516611715,16.210660109688053,Moderate,0.4220602000132203
Apple_Unripe_076.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Unripe\Apple_Unripe_076.jpg,Apple,Apple,84.66666666666667,True,False,Unripe,Unripe,Ripeness,83.86598402465091,True,True,48.07819392357383,21.287826651274596,Moderate,0.3576000998727977
Orange_Rotten_086.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Rotten\Orange_Rotten_086.jpg,Orange,Orange,69.33333333333334,True,False,Rotten,Rotten,Ripeness,50.55227162452967,True,True,55.34530802831752,13.606948572905683,Moderate,0.5114474999718368
Mango_Overripe_088.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Overripe\Mango_Overripe_088.jpg,Mango,Mango,57.666666666666664,True,False,Overripe,Overripe,Ripeness,41.200267446907034,True,True,80.5048882440322,13.165723671710367,Moderate,0.4479177000466734
Melon_Overripe_039.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_039.jpg,Melon,Melon,35.66666666666667,True,True,Overripe,Overripe,Ripeness,69.5668793024375,True,True,81.22924477771826,16.507782162225496,Moderate,0.43296859995462
Pear_Rotten_008.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Rotten\Pear_Rotten_008.jpg,Pear,Pear,65.66666666666666,True,False,Rotten,Rotten,Ripeness,40.761448166341104,True,True,42.8161569336876,17.06323381586014,Moderate,0.3505333000794053
Banana_Ripe_034.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Ripe\Banana_Ripe_034.jpg,Banana,Banana,69.0,True,False,Ripe,Ripe,Ripeness,61.03340637981183,True,True,18.968861918026263,11.193629066354955,Moderate,0.42867080005817115
Melon_Overripe_021.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Melon\Overripe\Melon_Overripe_021.jpg,Melon,Melon,35.333333333333336,True,True,Overripe,Overripe,Ripeness,59.795049082149575,True,True,63.21367329154134,22.197884950049897,Moderate,0.5444434999953955
Pear_Unripe_066.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Pear\Unripe\Pear_Unripe_066.jpg,Pear,Pear,89.33333333333333,True,False,Unripe,Unripe,Ripeness,53.12630008279962,True,True,34.03264622789578,18.47763261099521,Moderate,0.44547649985179305
Apple_Overripe_082.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Overripe\Apple_Overripe_082.jpg,Apple,Apple,88.66666666666667,True,False,Overripe,Overripe,Ripeness,61.57729603599584,True,True,39.22162443595973,18.30594540469889,Moderate,0.2844889999832958
Mango_Unripe_081.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Mango\Unripe\Mango_Unripe_081.jpg,Mango,Mango,42.0,True,False,Unripe,Unripe,Ripeness,84.88650682832025,True,True,45.26549212058402,15.632565256176273,Moderate,0.33818689989857376
Apple_Ripe_070.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Apple\Ripe\Apple_Ripe_070.jpg,Apple,Apple,90.33333333333333,True,False,Ripe,Ripe,Ripeness,59.23843219317387,True,True,39.316871211001036,19.45301044439105,Moderate,0.2531167999841273
Orange_Unripe_053.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Unripe\Orange_Unripe_053.jpg,Orange,Orange,73.0,True,False,Unripe,Unripe,Ripeness,75.99232245503336,True,True,35.79986042183623,22.181805783406677,Moderate,0.47333780000917614
Banana_Overripe_045.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Banana\Overripe\Banana_Overripe_045.jpg,Banana,Banana,73.66666666666667,True,False,Overripe,Overripe,Ripeness,62.930291325449694,True,True,37.983083482327054,19.15942997277283,Moderate,0.6982738999649882
Guava_Defect_088.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Guava\Defect\Guava_Defect_088.jpg,Guava,Guava,56.333333333333336,True,False,Defect,Defect,Quality Category,61.68727753727754,True,True,26.363776758773078,15.289352900253036,Moderate,0.4263454999309033
Grape_Ripe_049.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Grape\Ripe\Grape_Ripe_049.jpg,Grape,Grape,51.66666666666667,True,False,Ripe,Ripe,Ripeness,28.91660553701237,True,True,3.873239436619718,1.3038255798984582,Low,0.4979204998817295
Orange_Rotten_010.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Rotten\Orange_Rotten_010.jpg,Orange,Orange,39.0,True,True,Rotten,Rotten,Ripeness,55.91887380564536,True,True,51.15780273653332,18.608380680391193,Moderate,0.3205887000076473
Orange_Ripe_030.jpg,C:\Users\user\Documents\ip-asgm\results\preprocessing\MedianFinal\ProcessedImages\Orange\Ripe\Orange_Ripe_030.jpg,Orange,Orange,57.99999999999999,True,False,Ripe,Ripe,Ripeness,85.07601486542697,True,True,43.92060278026557,10.428519891590572,Moderate,0.27123180008493364
